Date,Location,Team,OppTeam,TeamId,GameId,PercentBet_ML,Open_Line_ML,Pinnacle_ML,5dimes_ML,Heritage_ML,Bovada_ML,Betonline_ML,Average_Line_ML,Best_Line_ML,Worst_Line_ML,PercentBet_Spread,Open_Line_Spread,Open_Odds_Spread,Pinnacle_Line_Spread,Pinnacle_Odds_Spread,5dimes_Line_Spread,5dimes_Odds_Spread,Heritage_Line_Spread,Heritage_Odds_Spread,Bovada_Line_Spread,Bovada_Odds_Spread,Betonline_Line_Spread,Betonline_Odds_Spread,Average_Line_Spread,Average_Odds_Spread,Best_Line_Spread,Worst_Line_Spread,Best_Odds_Spread,Worst_Odds_Spread,PercentBet_OU,Open_Line_OU,Open_Odds_OU,Pinnacle_Line_OU,Pinnacle_Odds_OU,5dimes_Line_OU,5dimes_Odds_OU,Heritage_Line_OU,Heritage_Odds_OU,Bovada_Line_OU,Bovada_Odds_OU,Betonline_Line_OU,Betonline_Odds_OU,Average_Line_OU,Average_Odds_OU,Best_Line_OU,Worst_Line_OU,Best_Odds_OU,Worst_Odds_OU,Pts,Spread,Result,Total
2018-01-07,home,Portland,San Antonio,1610612757,0021700589,44.8,-130.0,-115,-113,-125.0,-115.0,-120.0,-117.6,-113.0,-125.0,53.7,3.5,-110,-1.0,-109,-1.0,-107,-1.5,-105,-1.0,-110,-1.0,-113,-0.33,-109.0,3.5,-1.5,-105,-113,47.0,199.5,-110,196.0,-107,196.0,-103.0,195.5,-105,196.0,-110,196.0,-114,196.5,-108.17,199.5,195.5,-103.0,-114,111.0,1.0,W,221.0
2018-01-07,away,Atlanta,L.A. Lakers,1610612737,0021700590,40.9,125.0,149,145,145.0,150.0,150.0,147.8,150.0,145.0,41.8,4.5,-110,3.5,-103,3.5,-108,3.5,-105,4.0,-115,3.5,-110,3.75,-108.5,4.5,3.5,-103,-115,49.0,216.5,-110,216.0,-104,216.0,-106.0,216.0,-105,216.0,-115,216.0,-110,216.08,-108.33,216.5,216.0,-104.0,-115,113.0,-19.0,L,245.0
2018-01-07,home,L.A. Lakers,Atlanta,1610612747,0021700590,59.1,-145.0,-165,-155,-165.0,-170.0,-170.0,-165.0,-155.0,-170.0,58.2,-4.5,-110,-3.5,-107,-3.5,-102,-3.5,-105,-4.0,-105,-3.5,-110,-3.75,-106.5,-3.5,-4.5,-102,-110,51.0,216.5,-110,216.0,-106,216.0,-104.0,216.0,-105,216.0,-105,216.0,-110,216.08,-106.67,216.5,216.0,-104.0,-110,132.0,19.0,W,245.0
2018-01-08,away,Milwaukee,Indiana,1610612749,0021700591,49.2,105.0,-100,110,100.0,100.0,104.0,62.8,110.0,-100.0,46.6,2.0,-110,1.5,-113,1.5,-108,1.0,-105,1.5,-105,1.5,-112,1.5,-108.83,2.0,1.0,-105,-113,64.3,215.0,-110,215.5,-101,215.5,-108.0,216.0,-105,216.0,-115,215.5,-110,215.58,-108.17,216.0,215.0,-101.0,-115,96.0,-13.0,L,205.0
2018-01-08,home,Indiana,Milwaukee,1610612754,0021700591,50.8,-125.0,-110,-120,-120.0,-120.0,-124.0,-118.8,-110.0,-124.0,53.4,-2.0,-110,-1.5,-102,-1.5,-102,-1.0,-105,-1.5,-115,-1.5,-108,-1.5,-107.0,-1.0,-2.0,-102,-115,35.7,215.0,-110,215.5,-109,215.5,-102.0,216.0,-105,216.0,-105,215.5,-110,215.58,-106.83,216.0,215.0,-102.0,-110,109.0,13.0,W,205.0
2018-01-08,away,Toronto,Brooklyn,1610612761,0021700592,55.2,-305.0,-290,-295,-340.0,-320.0,-300.0,-309.0,-290.0,-340.0,55.0,-6.5,-110,-7.5,-100,-7.5,-101,-7.5,-105,-7.5,-115,-7.5,-106,-7.33,-106.17,-6.5,-7.5,-100,-115,51.3,217.5,-110,218.0,-102,218.0,-102.0,217.5,-105,218.0,-110,218.0,-110,217.83,-106.5,218.0,217.5,-102.0,-110,114.0,1.0,W,227.0
2018-01-08,home,Brooklyn,Toronto,1610612751,0021700592,44.8,255.0,256,265,270.0,260.0,250.0,260.2,270.0,250.0,45.0,6.5,-110,7.5,-110,7.5,-109,7.5,-105,7.5,-105,7.5,-114,7.33,-108.83,7.5,6.5,-105,-114,48.7,217.5,-110,218.0,-108,218.0,-108.0,217.5,-105,218.0,-110,218.0,-110,217.83,-108.5,218.0,217.5,-105.0,-110,113.0,-1.0,L,227.0
2018-01-08,away,Houston,Chicago,1610612745,0021700593,55.1,-205.0,-226,-220,-240.0,-250.0,-240.0,-235.2,-220.0,-250.0,55.0,-5.0,-110,-6.0,-103,-6.0,-102,-6.0,-105,-6.0,-115,-6.0,-107,-5.83,-107.0,-5.0,-6.0,-102,-115,55.9,220.5,-110,220.5,-102,220.5,-103.0,220.5,-105,220.0,-115,220.0,-108,220.33,-107.17,220.5,220.0,-102.0,-115,116.0,9.0,W,223.0
2018-01-08,home,Chicago,Houston,1610612741,0021700593,44.9,175.0,202,200,200.0,210.0,200.0,202.4,210.0,200.0,45.0,5.0,-110,6.0,-107,6.0,-108,6.0,-105,6.0,-105,6.0,-113,5.83,-108.0,6.0,5.0,-105,-113,44.1,220.5,-110,220.5,-113,220.5,-107.0,220.5,-105,220.0,-105,220.0,-112,220.33,-108.67,220.5,220.0,-105.0,-113,107.0,-9.0,L,223.0
2018-01-08,away,Cleveland,Minnesota,1610612739,0021700594,48.6,-120.0,-104,-105,-115.0,-125.0,-110.0,-111.8,-104.0,-125.0,55.8,-2.5,-110,-1.0,-102,-1.0,-102,-1.0,-105,-1.5,-105,-1.0,-104,-1.33,-104.67,-1.0,-2.5,-102,-110,60.7,218.0,-110,223.0,-106,223.0,-105.0,223.0,-105,223.0,-115,223.0,-113,222.17,-109.0,223.0,218.0,-105.0,-115,99.0,-28.0,L,226.0
2018-01-08,home,Minnesota,Cleveland,1610612750,0021700594,51.4,100.0,-106,-105,-105.0,105.0,-110.0,-64.2,105.0,-110.0,44.2,2.5,-110,1.0,-113,1.0,-112,1.0,-105,1.5,-115,1.0,-116,1.33,-111.83,2.5,1.0,-105,-116,39.3,218.0,-110,223.0,-104,223.0,-105.0,223.0,-105,223.0,-105,223.0,-107,222.17,-106.0,223.0,218.0,-104.0,-110,127.0,28.0,W,226.0
2018-01-08,away,Detroit,New Orleans,1610612765,0021700595,53.9,215.0,202,210,220.0,220.0,200.0,210.4,220.0,200.0,49.5,7.0,-110,6.0,-101,6.5,-108,6.5,-105,6.0,-105,6.0,-104,6.33,-105.5,7.0,6.0,-101,-110,51.3,214.0,-110,211.0,-108,211.0,-105.0,211.0,-105,211.0,-115,211.0,-110,211.5,-108.83,214.0,211.0,-105.0,-115,109.0,-3.0,L,221.0
2018-01-08,home,New Orleans,Detroit,1610612740,0021700595,46.1,-255.0,-226,-230,-270.0,-260.0,-240.0,-245.2,-226.0,-270.0,50.5,-7.0,-110,-6.0,-109,-6.5,-102,-6.5,-105,-6.0,-115,-6.0,-116,-6.33,-109.5,-6.0,-7.0,-102,-116,48.7,214.0,-110,211.0,-102,211.0,-105.0,211.0,-105,211.0,-105,211.0,-110,211.5,-106.17,214.0,211.0,-102.0,-110,112.0,3.0,W,221.0
2018-01-08,away,San Antonio,Sacramento,1610612759,0021700596,55.6,-240.0,-202,-200,-205.0,-225.0,-205.0,-207.4,-200.0,-225.0,51.9,-5.5,-110,-5.0,-103,-5.5,-102,-5.0,-105,-6.0,-105,-5.0,-110,-5.33,-105.83,-5.0,-6.0,-102,-110,47.5,199.0,-110,199.5,-102,199.5,-105.0,199.5,-105,199.0,-115,199.0,-107,199.25,-107.33,199.5,199.0,-102.0,-115,107.0,7.0,W,207.0
2018-01-08,home,Sacramento,San Antonio,1610612758,0021700596,44.4,200.0,181,185,175.0,185.0,175.0,180.2,185.0,175.0,48.1,5.5,-110,5.0,-107,5.5,-108,5.0,-105,6.0,-115,5.0,-110,5.33,-109.17,6.0,5.0,-105,-115,52.5,199.0,-110,199.5,-113,199.5,-105.0,199.5,-105,199.0,-105,199.0,-113,199.25,-108.5,199.5,199.0,-105.0,-113,100.0,-7.0,L,207.0
2018-01-08,away,Denver,Golden State,1610612743,0021700597,45.9,525.0,534,450,475.0,425.0,475.0,471.8,534.0,425.0,43.1,12.5,-110,10.5,-107,10.0,-110,10.5,-105,10.5,-115,10.0,-110,10.67,-109.5,12.5,10.0,-105,-115,64.3,228.5,-110,227.5,-108,227.5,-110.0,228.0,-105,228.0,-110,227.5,-115,227.83,-109.67,228.5,227.5,-105.0,-115,114.0,-10.0,L,238.0
2018-01-08,home,Golden State,Denver,1610612744,0021700597,54.1,-675.0,-650,-600,-625.0,-650.0,-600.0,-625.0,-600.0,-650.0,56.9,-12.5,-110,-10.5,-103,-10.0,-110,-10.5,-105,-10.5,-105,-10.0,-110,-10.67,-107.17,-10.0,-12.5,-103,-110,35.7,228.5,-110,227.5,-102,227.5,-110.0,228.0,-105,228.0,-110,227.5,-105,227.83,-107.0,228.5,227.5,-102.0,-110,124.0,10.0,W,238.0
2018-01-08,away,Atlanta,L.A. Clippers,1610612737,0021700598,47.4,155.0,162,165,165.0,170.0,160.0,164.4,170.0,160.0,40.5,3.5,-110,4.5,-106,4.5,-106,4.5,-105,5.0,-110,4.5,-112,4.42,-108.17,5.0,3.5,-105,-112,52.3,210.5,-110,213.5,-106,213.5,-105.0,213.5,-105,214.0,-115,214.0,-112,213.17,-108.83,214.0,210.5,-105.0,-115,107.0,-1.0,L,215.0
2018-01-08,home,L.A. Clippers,Atlanta,1610612746,0021700598,52.6,-175.0,-180,-175,-190.0,-200.0,-180.0,-185.0,-175.0,-200.0,59.5,-3.5,-110,-4.5,-104,-4.5,-104,-4.5,-105,-5.0,-110,-4.5,-108,-4.42,-106.83,-3.5,-5.0,-104,-110,47.7,210.5,-110,213.5,-104,213.5,-105.0,213.5,-105,214.0,-105,214.0,-108,213.17,-106.17,214.0,210.5,-104.0,-110,108.0,1.0,W,215.0
2018-01-09,away,Miami,Toronto,1610612748,0021700599,47.3,175.0,145,160,150.0,165.0,146.0,153.2,165.0,145.0,50.5,7.5,-110,4.0,-112,4.0,-105,4.0,-105,4.5,-115,4.0,-114,4.67,-110.17,7.5,4.0,-105,-115,46.7,207.5,-110,204.5,-105,205.0,-105.0,204.5,-105,205.0,-105,205.0,-110,205.25,-106.67,207.5,204.5,-105.0,-110,90.0,1.0,W,179.0
2018-01-09,home,Toronto,Miami,1610612761,0021700599,52.7,-205.0,-161,-170,-170.0,-190.0,-166.0,-171.4,-161.0,-190.0,49.5,-7.5,-110,-4.0,-102,-4.0,-105,-4.0,-105,-4.5,-105,-4.0,-106,-4.67,-105.5,-4.0,-7.5,-102,-110,53.3,207.5,-110,204.5,-105,205.0,-105.0,204.5,-105,205.0,-115,205.0,-110,205.25,-108.33,207.5,204.5,-105.0,-115,89.0,-1.0,L,179.0
2018-01-09,away,Portland,Oklahoma City,1610612757,0021700600,50.3,270.0,300,315,305.0,285.0,285.0,298.0,315.0,285.0,52.3,8.5,-110,8.0,-110,8.0,-107,8.0,-105,8.0,-115,8.0,-114,8.08,-110.17,8.5,8.0,-105,-115,56.1,206.0,-115,205.0,-106,204.5,-105.0,205.0,-105,205.0,-115,204.5,-115,205.0,-110.17,206.0,204.5,-105.0,-115,117.0,11.0,W,223.0
2018-01-09,home,Oklahoma City,Portland,1610612760,0021700600,49.7,-325.0,-343,-345,-385.0,-370.0,-340.0,-356.6,-340.0,-385.0,47.7,-8.5,-110,-8.0,-100,-8.0,-103,-8.0,-105,-8.0,-105,-8.0,-106,-8.08,-104.83,-8.0,-8.5,-100,-110,43.9,206.0,-105,205.0,-104,204.5,-105.0,205.0,-105,205.0,-105,204.5,-105,205.0,-104.83,206.0,204.5,-104.0,-105,106.0,-11.0,L,223.0
2018-01-09,away,Orlando,Dallas,1610612753,0021700601,55.9,210.0,250,255,260.0,255.0,235.0,251.0,260.0,235.0,49.4,5.5,-110,7.5,-105,7.0,-101,7.5,-105,7.0,-105,7.0,-105,6.92,-105.17,7.5,5.5,-101,-110,62.7,214.0,-110,215.0,-105,215.5,-105.0,215.5,-105,215.0,-115,215.5,-107,215.08,-107.83,215.5,214.0,-105.0,-115,99.0,-15.0,L,213.0
2018-01-09,home,Dallas,Orlando,1610612742,0021700601,44.1,-250.0,-283,-280,-320.0,-310.0,-280.0,-294.6,-280.0,-320.0,50.6,-5.5,-110,-7.5,-105,-7.0,-109,-7.5,-105,-7.0,-115,-7.0,-115,-6.92,-109.83,-5.5,-7.5,-105,-115,37.3,214.0,-110,215.0,-105,215.5,-105.0,215.5,-105,215.0,-105,215.5,-113,215.08,-107.17,215.5,214.0,-105.0,-113,114.0,15.0,W,213.0
2018-01-09,away,Sacramento,L.A. Lakers,1610612758,0021700602,57.7,210.0,320,320,300.0,280.0,295.0,303.0,320.0,280.0,52.5,6.5,-110,9.0,-105,8.5,-105,8.5,-105,8.0,-100,8.5,-105,8.17,-105.0,9.0,6.5,-100,-110,65.3,211.5,-110,213.0,-101,213.0,-105.0,213.5,-105,214.0,-115,213.0,-115,213.0,-108.5,214.0,211.5,-101.0,-115,86.0,-13.0,L,185.0
2018-01-09,home,L.A. Lakers,Sacramento,1610612747,0021700602,42.3,-250.0,-368,-355,-370.0,-360.0,-355.0,-361.6,-355.0,-370.0,47.5,-6.5,-110,-9.0,-105,-8.5,-105,-8.5,-105,-8.0,-120,-8.5,-115,-8.17,-110.0,-6.5,-9.0,-105,-120,34.7,211.5,-110,213.0,-109,213.0,-105.0,213.5,-105,214.0,-105,213.0,-105,213.0,-106.5,214.0,211.5,-105.0,-110,99.0,13.0,W,185.0
2018-01-10,away,Dallas,Charlotte,1610612742,0021700603,42.0,215.0,248,240,235.0,240.0,235.0,239.6,248.0,235.0,44.2,6.0,-110,6.5,-103,6.5,-107,6.5,-105,7.0,-110,6.5,-106,6.5,-106.83,7.0,6.0,-103,-110,53.0,210.5,-110,210.5,-106,210.0,-103.0,210.0,-105,210.0,-115,210.0,-110,210.17,-108.17,210.5,210.0,-103.0,-115,115.0,4.0,W,226.0
2018-01-10,home,Charlotte,Dallas,1610612766,0021700603,58.0,-255.0,-280,-260,-285.0,-280.0,-280.0,-277.0,-260.0,-285.0,55.8,-6.0,-110,-6.5,-107,-6.5,-103,-6.5,-105,-7.0,-110,-6.5,-114,-6.5,-108.17,-6.0,-7.0,-103,-114,47.0,210.5,-110,210.5,-104,210.0,-107.0,210.0,-105,210.0,-105,210.0,-110,210.17,-106.83,210.5,210.0,-104.0,-110,111.0,-4.0,L,226.0
2018-01-10,away,Miami,Indiana,1610612748,0021700604,39.9,165.0,155,165,155.0,170.0,160.0,161.0,170.0,155.0,40.3,5.0,-110,4.5,-113,4.0,-105,4.0,-105,4.5,-110,4.5,-116,4.42,-109.83,5.0,4.0,-105,-116,48.7,207.0,-110,202.5,-108,202.5,-103.0,202.5,-105,203.0,-105,202.5,-107,203.33,-106.33,207.0,202.5,-103.0,-110,114.0,8.0,W,220.0
2018-01-10,home,Indiana,Miami,1610612754,0021700604,60.1,-190.0,-172,-175,-180.0,-200.0,-180.0,-181.4,-172.0,-200.0,59.7,-5.0,-110,-4.5,-102,-4.0,-105,-4.0,-105,-4.5,-110,-4.5,-104,-4.42,-106.0,-4.0,-5.0,-102,-110,51.3,207.0,-110,202.5,-102,202.5,-107.0,202.5,-105,203.0,-115,202.5,-113,203.33,-108.67,207.0,202.5,-102.0,-115,106.0,-8.0,L,220.0
2018-01-10,away,Utah,Washington,1610612762,0021700605,49.0,250.0,314,295,300.0,300.0,300.0,301.8,314.0,295.0,44.4,7.5,-110,8.0,-101,8.0,-107,8.0,-105,8.0,-105,8.0,-106,7.92,-105.67,8.0,7.5,-101,-110,53.9,204.5,-110,208.5,-106,208.5,-103.0,208.5,-105,208.0,-115,208.5,-112,207.75,-108.5,208.5,204.5,-103.0,-115,107.0,3.0,W,211.0
2018-01-10,home,Washington,Utah,1610612764,0021700605,51.0,-300.0,-360,-325,-370.0,-400.0,-360.0,-363.0,-325.0,-400.0,55.6,-7.5,-110,-8.0,-109,-8.0,-103,-8.0,-105,-8.0,-115,-8.0,-114,-7.92,-109.33,-7.5,-8.0,-103,-115,46.1,204.5,-110,208.5,-104,208.5,-107.0,208.5,-105,208.0,-105,208.5,-108,207.75,-106.5,208.5,204.5,-104.0,-110,104.0,-3.0,L,211.0
2018-01-10,away,Detroit,Brooklyn,1610612765,0021700606,59.8,-130.0,-126,-128,-135.0,-140.0,-135.0,-132.8,-126.0,-140.0,54.4,0.0,-115,-2.0,-104,-2.0,-107,-2.0,-105,-2.5,-110,-2.0,-109,-1.75,-108.33,0.0,-2.5,-104,-115,52.4,209.0,-110,206.0,-102,206.0,-104.0,206.0,-105,206.0,-110,206.0,-108,206.5,-106.5,209.0,206.0,-102.0,-110,114.0,34.0,W,194.0
2018-01-10,home,Brooklyn,Detroit,1610612751,0021700606,40.2,110.0,114,118,115.0,120.0,115.0,116.4,120.0,114.0,45.6,0.0,-105,2.0,-106,2.0,-103,2.0,-105,2.5,-110,2.0,-111,1.75,-106.67,2.5,0.0,-103,-111,47.6,209.0,-110,206.0,-108,206.0,-106.0,206.0,-105,206.0,-110,206.0,-112,206.5,-108.5,209.0,206.0,-105.0,-112,80.0,-34.0,L,194.0
2018-01-10,away,Chicago,New York,1610612741,0021700607,43.8,160.0,186,175,180.0,180.0,180.0,180.2,186.0,175.0,43.8,4.0,-110,5.0,-102,5.0,-102,5.0,-105,5.0,-105,5.0,-107,4.83,-105.17,5.0,4.0,-102,-110,55.3,208.0,-110,208.0,-107,208.0,-105.0,208.0,-105,208.0,-110,208.0,-110,208.0,-107.83,208.0,208.0,-105.0,-110,122.0,3.0,W,241.0
2018-01-10,home,New York,Chicago,1610612752,0021700607,56.2,-180.0,-208,-190,-210.0,-220.0,-210.0,-207.6,-190.0,-220.0,56.2,-4.0,-110,-5.0,-108,-5.0,-108,-5.0,-105,-5.0,-115,-5.0,-113,-4.83,-109.83,-4.0,-5.0,-105,-115,44.7,208.0,-110,208.0,-103,208.0,-105.0,208.0,-105,208.0,-110,208.0,-110,208.0,-107.17,208.0,208.0,-103.0,-110,119.0,-3.0,L,241.0
2018-01-10,away,Portland,Houston,1610612757,0021700608,64.6,300.0,240,248,230.0,235.0,230.0,236.6,248.0,230.0,51.4,9.0,-110,7.0,-109,7.0,-103,7.0,-105,7.0,-115,7.0,-113,7.33,-109.17,9.0,7.0,-103,-115,63.5,215.0,-110,217.5,-104,217.0,-109.0,217.5,-105,218.0,-105,217.5,-107,217.08,-106.67,218.0,215.0,-104.0,-110,112.0,-9.0,L,233.0
2018-01-10,home,Houston,Portland,1610612745,0021700608,35.4,-360.0,-271,-270,-280.0,-275.0,-275.0,-274.2,-270.0,-280.0,48.6,-9.0,-110,-7.0,-101,-7.0,-107,-7.0,-105,-7.0,-105,-7.0,-107,-7.33,-105.83,-7.0,-9.0,-101,-110,36.5,215.0,-110,217.5,-106,217.0,-101.0,217.5,-105,218.0,-115,217.5,-113,217.08,-108.33,218.0,215.0,-101.0,-115,121.0,9.0,W,233.0
2018-01-10,away,New Orleans,Memphis,1610612740,0021700609,54.4,-120.0,-105,-103,-110.0,-120.0,-105.0,-108.6,-103.0,-120.0,66.7,-1.0,-110,1.0,-111,1.0,-110,0.0,-105,-1.0,-105,1.0,-112,0.17,-108.83,1.0,-1.0,-105,-112,92.3,209.0,-110,211.0,-105,210.5,-105.0,211.0,-105,210.0,-110,210.5,-106,210.33,-106.83,211.0,209.0,-105.0,-110,102.0,-3.0,L,207.0
2018-01-10,home,Memphis,New Orleans,1610612763,0021700609,45.6,100.0,-105,-107,-110.0,100.0,-115.0,-67.4,100.0,-115.0,33.3,1.0,-110,-1.0,-101,-1.0,-100,0.0,-105,1.0,-115,-1.0,-108,-0.17,-106.5,1.0,-1.0,-100,-115,7.7,209.0,-110,211.0,-105,210.5,-105.0,211.0,-105,210.0,-110,210.5,-114,210.33,-108.17,211.0,209.0,-105.0,-114,105.0,3.0,W,207.0
2018-01-10,away,Orlando,Milwaukee,1610612753,0021700610,37.1,500.0,465,470,485.0,435.0,460.0,463.0,485.0,435.0,54.4,9.5,-110,10.5,-103,10.5,-101,10.5,-105,10.5,-110,10.5,-108,10.33,-106.17,10.5,9.5,-101,-110,40.5,216.5,-110,218.0,-106,218.0,-107.0,218.0,-105,218.0,-110,218.0,-107,217.75,-107.5,218.0,216.5,-105.0,-110,103.0,-7.0,L,213.0
2018-01-10,home,Milwaukee,Orlando,1610612749,0021700610,62.9,-650.0,-555,-555,-635.0,-670.0,-565.0,-596.0,-555.0,-670.0,45.6,-9.5,-110,-10.5,-107,-10.5,-109,-10.5,-105,-10.5,-110,-10.5,-112,-10.33,-108.83,-9.5,-10.5,-105,-112,59.5,216.5,-110,218.0,-104,218.0,-103.0,218.0,-105,218.0,-110,218.0,-113,217.75,-107.5,218.0,216.5,-103.0,-113,110.0,7.0,W,213.0
2018-01-10,away,Oklahoma City,Minnesota,1610612760,0021700611,63.3,155.0,167,165,160.0,165.0,160.0,163.4,167.0,160.0,47.0,3.0,-110,4.5,-103,4.5,-105,4.5,-105,4.0,-105,4.5,-108,4.17,-106.0,4.5,3.0,-103,-110,63.9,210.5,-110,212.5,-108,212.5,-108.0,213.0,-105,213.0,-115,213.0,-110,212.42,-109.33,213.0,210.5,-105.0,-115,88.0,-16.0,L,192.0
2018-01-10,home,Minnesota,Oklahoma City,1610612750,0021700611,36.7,-175.0,-186,-175,-185.0,-190.0,-180.0,-183.2,-175.0,-190.0,53.0,-3.0,-110,-4.5,-107,-4.5,-105,-4.5,-105,-4.0,-115,-4.5,-112,-4.17,-109.0,-3.0,-4.5,-105,-115,36.1,210.5,-110,212.5,-102,212.5,-102.0,213.0,-105,213.0,-105,213.0,-110,212.42,-105.67,213.0,210.5,-102.0,-110,104.0,16.0,W,192.0
2018-01-10,away,Atlanta,Denver,1610612737,0021700612,50.0,370.0,373,380,395.0,350.0,405.0,380.6,405.0,350.0,48.0,10.0,-110,9.0,-101,9.0,-101,9.5,-105,9.5,-110,9.0,-105,9.33,-105.33,10.0,9.0,-101,-110,53.4,215.0,-110,216.0,-102,215.5,-102.0,215.5,-105,216.0,-105,215.5,-108,215.58,-105.33,216.0,215.0,-102.0,-110,110.0,13.0,W,207.0
2018-01-10,home,Denver,Atlanta,1610612743,0021700612,50.0,-440.0,-435,-430,-520.0,-500.0,-500.0,-477.0,-430.0,-520.0,52.0,-10.0,-110,-9.0,-109,-9.0,-109,-9.5,-105,-9.5,-110,-9.0,-115,-9.33,-109.67,-9.0,-10.0,-105,-115,46.6,215.0,-110,216.0,-113,215.5,-108.0,215.5,-105,216.0,-115,215.5,-112,215.58,-110.5,216.0,215.0,-105.0,-115,97.0,-13.0,L,207.0
2018-01-10,away,L.A. Clippers,Golden State,1610612746,0021700613,58.5,600.0,638,640,640.0,525.0,600.0,608.6,640.0,525.0,48.2,16.5,-110,12.0,-107,12.0,-108,12.0,-105,12.0,-105,12.0,-107,12.75,-107.0,16.5,12.0,-105,-110,53.5,226.5,-110,219.0,-108,218.5,-108.0,218.5,-105,219.0,-115,218.5,-110,220.0,-109.33,226.5,218.5,-105.0,-115,125.0,19.0,W,231.0
2018-01-10,home,Golden State,L.A. Clippers,1610612744,0021700613,41.5,-800.0,-800,-810,-890.0,-850.0,-800.0,-830.0,-800.0,-890.0,51.8,-16.5,-110,-12.0,-103,-12.0,-102,-12.0,-105,-12.0,-115,-12.0,-113,-12.75,-108.0,-12.0,-16.5,-102,-115,46.5,226.5,-110,219.0,-102,218.5,-102.0,218.5,-105,219.0,-105,218.5,-110,220.0,-105.67,226.5,218.5,-102.0,-110,106.0,-19.0,L,231.0
2018-01-11,away,Boston,Philadelphia,1610612738,0021700614,58.5,-130.0,-116,-118,-125.0,-150.0,-120.0,-125.8,-116.0,-150.0,60.3,-3.0,-110,-1.5,-104,-1.5,-102,-1.5,-105,-3.0,-110,-1.5,-110,-2.0,-106.83,-1.5,-3.0,-102,-110,54.7,209.0,-110,212.0,-103,212.0,-104.0,212.0,-105,212.0,-110,212.0,-115,211.5,-107.83,212.0,209.0,-103.0,-115,114.0,11.0,W,217.0
2018-01-11,home,Philadelphia,Boston,1610612755,0021700614,41.5,110.0,105,108,105.0,130.0,100.0,109.6,130.0,100.0,39.7,3.0,-110,1.5,-106,1.5,-108,1.5,-105,3.0,-110,1.5,-110,2.0,-108.17,3.0,1.5,-105,-110,45.3,209.0,-110,212.0,-107,212.0,-106.0,212.0,-105,212.0,-110,212.0,-105,211.5,-107.17,212.0,209.0,-105.0,-110,103.0,-11.0,L,217.0
2018-01-11,away,Cleveland,Toronto,1610612739,0021700615,60.5,-170.0,-135,-135,-145.0,-160.0,-145.0,-144.0,-135.0,-160.0,57.9,-1.5,-110,-2.5,-104,-2.5,-107,-2.5,-105,-3.5,-110,-2.5,-113,-2.5,-108.17,-1.5,-3.5,-104,-113,49.7,220.0,-110,221.5,-110,221.5,-103.0,222.0,-105,222.0,-110,222.0,-115,221.5,-108.83,222.0,220.0,-103.0,-115,99.0,-34.0,L,232.0
2018-01-11,home,Toronto,Cleveland,1610612761,0021700615,39.5,150.0,122,125,125.0,140.0,125.0,127.4,140.0,122.0,42.1,1.5,-110,2.5,-106,2.5,-103,2.5,-105,3.5,-110,2.5,-107,2.5,-106.83,3.5,1.5,-103,-110,50.3,220.0,-110,221.5,-100,221.5,-107.0,222.0,-105,222.0,-110,222.0,-105,221.5,-106.17,222.0,220.0,-100.0,-110,133.0,34.0,W,232.0
2018-01-11,away,L.A. Clippers,Sacramento,1610612746,0021700616,54.2,-120.0,-165,-160,-165.0,-175.0,-157.0,-164.4,-157.0,-175.0,52.9,-1.5,-110,-3.5,-107,-3.5,-103,-3.5,-105,-4.0,-110,-3.5,-112,-3.25,-107.83,-1.5,-4.0,-103,-112,63.7,209.5,-110,213.0,-105,213.0,-107.0,213.0,-105,213.0,-115,213.0,-110,212.42,-108.67,213.0,209.5,-105.0,-115,121.0,6.0,W,236.0
2018-01-11,home,Sacramento,L.A. Clippers,1610612758,0021700616,45.8,100.0,149,150,145.0,155.0,137.0,147.2,155.0,137.0,47.1,1.5,-110,3.5,-103,3.5,-107,3.5,-105,4.0,-110,3.5,-108,3.25,-107.17,4.0,1.5,-103,-110,36.3,209.5,-110,213.0,-105,213.0,-103.0,213.0,-105,213.0,-105,213.0,-110,212.42,-106.33,213.0,209.5,-103.0,-110,115.0,-6.0,L,236.0
2018-01-11,away,San Antonio,L.A. Lakers,1610612759,0021700617,59.0,-150.0,-128,-132,-130.0,-150.0,-136.0,-135.2,-128.0,-150.0,57.2,-1.0,-115,-2.5,-102,-2.5,-102,-2.0,-105,-3.0,-115,-2.5,-104,-2.25,-107.17,-1.0,-3.0,-102,-115,53.7,209.0,-110,211.5,-111,211.5,-103.0,212.0,-105,212.0,-115,212.0,-111,211.33,-109.17,212.0,209.0,-103.0,-115,81.0,-12.0,L,174.0
2018-01-11,home,L.A. Lakers,San Antonio,1610612747,0021700617,41.0,130.0,116,122,110.0,130.0,116.0,118.8,130.0,110.0,42.8,1.0,-105,2.5,-113,2.5,-108,2.0,-105,3.0,-105,2.5,-116,2.25,-108.67,3.0,1.0,-105,-116,46.3,209.0,-110,211.5,-101,211.5,-107.0,212.0,-105,212.0,-105,212.0,-109,211.33,-106.17,212.0,209.0,-101.0,-110,93.0,12.0,W,174.0
