Date,Location,Team,OppTeam,TeamId,GameId,PercentBet_ML,Open_Line_ML,Pinnacle_ML,5dimes_ML,Heritage_ML,Bovada_ML,Betonline_ML,Average_Line_ML,Best_Line_ML,Worst_Line_ML,PercentBet_Spread,Open_Line_Spread,Open_Odds_Spread,Pinnacle_Line_Spread,Pinnacle_Odds_Spread,5dimes_Line_Spread,5dimes_Odds_Spread,Heritage_Line_Spread,Heritage_Odds_Spread,Bovada_Line_Spread,Bovada_Odds_Spread,Betonline_Line_Spread,Betonline_Odds_Spread,Average_Line_Spread,Average_Odds_Spread,Best_Line_Spread,Worst_Line_Spread,Best_Odds_Spread,Worst_Odds_Spread,PercentBet_OU,Open_Line_OU,Open_Odds_OU,Pinnacle_Line_OU,Pinnacle_Odds_OU,5dimes_Line_OU,5dimes_Odds_OU,Heritage_Line_OU,Heritage_Odds_OU,Bovada_Line_OU,Bovada_Odds_OU,Betonline_Line_OU,Betonline_Odds_OU,Average_Line_OU,Average_Odds_OU,Best_Line_OU,Worst_Line_OU,Best_Odds_OU,Worst_Odds_OU,Pts,Spread,Result,Total
2019-04-20,away,Denver,San Antonio,1610612743,0041800154,52.1,140.0,149.0,153.0,145.0,140.0,145.0,146.4,153.0,140.0,44.6,3.5,-110.0,3.5,-101.0,3.5,-102.0,3.5,-105.0,4.0,-110.0,3.5,-101.0,3.58,-104.83,4.0,3.5,-101.0,-110.0,50.0,,,209.0,-106.0,209.0,-105.0,209.5,-105.0,209.5,-110.0,209.0,-110.0,209.2,-107.2,209.5,209.0,-105.0,-110.0,117,14,W,220
2019-04-20,home,San Antonio,Denver,1610612759,0041800154,47.9,-160.0,-165.0,-163.0,-165.0,-160.0,-165.0,-163.6,-160.0,-165.0,55.4,-3.5,-110.0,-3.5,-111.0,-3.5,-108.0,-3.5,-105.0,-4.0,-110.0,-3.5,-121.0,-3.58,-110.83,-3.5,-4.0,-105.0,-121.0,50.0,,,209.0,-104.0,209.0,-105.0,209.5,-105.0,209.5,-110.0,209.0,-110.0,209.2,-106.8,209.5,209.0,-104.0,-110.0,103,-14,L,220
2019-04-20,away,Houston,Utah,1610612745,0041800173,62.6,130.0,116.0,110.0,105.0,-105.0,104.0,66.0,116.0,-105.0,61.2,2.5,-105.0,2.0,-100.0,2.0,-109.0,2.0,-105.0,1.5,-110.0,2.0,-112.0,2.0,-106.83,2.5,1.5,-100.0,-112.0,57.0,216.0,-110.0,215.0,-106.0,215.5,-105.0,215.5,-105.0,216.0,-115.0,215.0,-110.0,215.5,-108.5,216.0,215.0,-105.0,-115.0,104,3,W,205
2019-04-20,home,Utah,Houston,1610612762,0041800173,37.4,-150.0,-128.0,-120.0,-125.0,-115.0,-124.0,-122.4,-115.0,-128.0,38.8,-2.5,-115.0,-2.0,-110.0,-2.0,-101.0,-2.0,-105.0,-1.5,-110.0,-2.0,-108.0,-2.0,-108.17,-1.5,-2.5,-101.0,-115.0,43.0,216.0,-110.0,215.0,-104.0,215.5,-105.0,215.5,-105.0,216.0,-105.0,215.0,-110.0,215.5,-106.5,216.0,215.0,-104.0,-110.0,101,-3,L,205
2019-04-21,away,Toronto,Orlando,1610612761,0041800114,52.7,-215.0,-219.0,-210.0,-230.0,-245.0,-240.0,-228.8,-210.0,-245.0,56.0,-5.0,-115.0,-5.5,-109.0,-5.0,-101.0,-5.5,-105.0,-6.0,-115.0,-5.5,-110.0,-5.42,-109.17,-5.0,-6.0,-101.0,-115.0,44.0,207.0,-110.0,206.0,-104.0,206.0,-105.0,207.0,-105.0,207.0,-105.0,206.0,-110.0,206.5,-106.5,207.0,206.0,-104.0,-110.0,107,22,W,192
2019-04-21,home,Orlando,Toronto,1610612753,0041800114,47.3,180.0,196.0,190.0,195.0,205.0,200.0,197.2,205.0,190.0,44.0,5.0,-105.0,5.5,-101.0,5.0,-109.0,5.5,-105.0,6.0,-105.0,5.5,-110.0,5.42,-105.83,6.0,5.0,-101.0,-110.0,56.0,207.0,-110.0,206.0,-106.0,206.0,-105.0,207.0,-105.0,207.0,-115.0,206.0,-110.0,206.5,-108.5,207.0,206.0,-105.0,-115.0,85,-22,L,192
2019-04-21,away,Boston,Indiana,1610612738,0041800134,60.2,-115.0,-158.0,,-165.0,-175.0,-165.0,-165.75,-158.0,-175.0,63.8,-1.0,-110.0,-3.5,-107.0,-3.0,-110.0,-4.0,-105.0,-4.0,-115.0,-3.5,-113.0,-3.17,-110.0,-1.0,-4.0,-105.0,-115.0,58.4,203.0,-110.0,204.5,-102.0,204.5,-103.0,204.0,-105.0,204.5,-115.0,204.5,-110.0,204.17,-107.5,204.5,203.0,-102.0,-115.0,110,4,W,216
2019-04-21,home,Indiana,Boston,1610612754,0041800134,39.8,-105.0,143.0,,145.0,155.0,145.0,147.0,155.0,143.0,36.2,1.0,-110.0,3.5,-103.0,3.0,-100.0,4.0,-105.0,4.0,-105.0,3.5,-107.0,3.17,-105.0,4.0,1.0,-100.0,-110.0,41.6,203.0,-110.0,204.5,-108.0,204.5,-107.0,204.0,-105.0,204.5,-105.0,204.5,-110.0,204.17,-107.5,204.5,203.0,-105.0,-110.0,106,-4,L,216
2019-04-21,away,Golden State,L.A. Clippers,1610612744,0041800144,56.9,-450.0,-484.0,-450.0,-540.0,-600.0,-500.0,-514.8,-450.0,-600.0,64.0,-9.0,-105.0,-9.5,-106.0,-9.5,-103.0,-10.0,-105.0,-10.5,-110.0,-9.5,-114.0,-9.67,-107.17,-9.0,-10.5,-103.0,-114.0,56.0,235.0,-110.0,236.0,-113.0,236.0,-105.0,237.0,-105.0,236.5,-110.0,236.0,-115.0,236.08,-109.67,237.0,235.0,-105.0,-115.0,113,8,W,218
2019-04-21,home,L.A. Clippers,Golden State,1610612746,0041800144,43.1,351.0,411.0,400.0,415.0,400.0,405.0,406.2,415.0,400.0,36.0,9.0,-115.0,9.5,-104.0,9.5,-107.0,10.0,-105.0,10.5,-110.0,9.5,-106.0,9.67,-107.83,10.5,9.0,-104.0,-115.0,44.0,235.0,-110.0,236.0,-102.0,236.0,-105.0,237.0,-105.0,236.5,-110.0,236.0,-105.0,236.08,-106.17,237.0,235.0,-102.0,-110.0,105,-8,L,218
2019-04-21,away,Portland,Oklahoma City,1610612757,0041800164,58.3,199.0,192.0,195.0,185.0,,187.0,189.75,195.0,185.0,55.7,6.0,-115.0,5.5,-110.0,,,5.0,-105.0,5.0,-105.0,5.0,-108.0,5.3,-108.6,6.0,5.0,-105.0,-115.0,42.2,223.5,-110.0,222.0,-102.0,222.0,-105.0,222.0,-105.0,221.5,-115.0,222.0,-110.0,222.17,-107.83,223.5,221.5,-102.0,-115.0,111,13,W,209
2019-04-21,home,Oklahoma City,Portland,1610612760,0041800164,41.7,-240.0,-214.0,-215.0,-215.0,,-217.0,-215.25,-214.0,-217.0,44.3,-6.0,-105.0,-5.5,-100.0,,,-5.0,-105.0,-5.0,-115.0,-5.0,-112.0,-5.3,-107.4,-5.0,-6.0,-100.0,-115.0,57.8,223.5,-110.0,222.0,-108.0,222.0,-105.0,222.0,-105.0,221.5,-105.0,222.0,-110.0,222.17,-107.17,223.5,221.5,-105.0,-110.0,98,-13,L,209
2019-04-22,away,Milwaukee,Detroit,1610612749,0041800104,43.0,-900.0,-783.0,-900.0,-920.0,-900.0,-850.0,-870.6,-783.0,-920.0,59.4,-10.5,-110.0,-12.5,-104.0,-12.5,-101.0,-12.5,-105.0,-13.5,-105.0,-12.5,-110.0,-12.33,-105.83,-10.5,-13.5,-101.0,-110.0,52.9,218.5,-110.0,220.0,-105.0,220.5,-105.0,221.0,-105.0,220.0,-115.0,220.0,-110.0,220.0,-108.33,221.0,218.5,-105.0,-115.0,127,23,W,231
2019-04-22,home,Detroit,Milwaukee,1610612765,0041800104,57.0,614.0,626.0,700.0,670.0,550.0,635.0,636.2,700.0,550.0,40.6,10.5,-110.0,12.5,-115.0,12.5,-109.0,12.5,-105.0,13.5,-115.0,12.5,-110.0,12.33,-110.67,13.5,10.5,-105.0,-115.0,47.1,218.5,-110.0,220.0,-105.0,220.5,-105.0,221.0,-105.0,220.0,-105.0,220.0,-110.0,220.0,-106.67,221.0,218.5,-105.0,-110.0,104,-23,L,231
2019-04-22,away,Houston,Utah,1610612745,0041800174,58.1,-120.0,-128.0,-123.0,-135.0,-155.0,-132.0,-134.6,-123.0,-155.0,62.4,-1.0,-115.0,-2.0,-107.0,-2.0,-102.0,-2.5,-105.0,-3.5,-105.0,-2.0,-115.0,-2.17,-108.17,-1.0,-3.5,-102.0,-115.0,59.1,212.5,-110.0,215.5,-101.0,215.0,-108.0,215.5,-105.0,216.0,-110.0,,,214.9,-106.8,216.0,212.5,-101.0,-110.0,91,-16,L,198
2019-04-22,home,Utah,Houston,1610612762,0041800174,41.9,100.0,116.0,113.0,115.0,135.0,112.0,118.2,135.0,112.0,37.6,1.0,-105.0,2.0,-103.0,2.0,-108.0,2.5,-105.0,3.5,-115.0,2.0,-105.0,2.17,-106.83,3.5,1.0,-103.0,-115.0,40.9,212.5,-110.0,215.5,-112.0,215.0,-102.0,215.5,-105.0,216.0,-110.0,,,214.9,-107.8,216.0,212.5,-102.0,-112.0,107,16,W,198
2019-04-23,away,Orlando,Toronto,1610612753,0041800115,38.8,562.0,569.0,548.0,585.0,525.0,575.0,560.4,585.0,525.0,37.6,11.5,-105.0,11.0,-105.0,11.0,-108.0,11.0,-105.0,11.5,-110.0,11.0,-105.0,11.17,-106.33,11.5,11.0,-105.0,-110.0,52.2,205.0,-110.0,206.0,-107.0,206.0,-105.0,206.0,-105.0,206.0,-115.0,206.0,-110.0,205.83,-108.67,206.0,205.0,-105.0,-115.0,96,-19,L,211
2019-04-23,home,Toronto,Orlando,1610612761,0041800115,61.2,-800.0,-700.0,-670.0,-785.0,-850.0,-750.0,-751.0,-670.0,-850.0,62.4,-11.5,-115.0,-11.0,-105.0,-11.0,-102.0,-11.0,-105.0,-11.5,-110.0,-11.0,-115.0,-11.17,-108.67,-11.0,-11.5,-102.0,-115.0,47.8,205.0,-110.0,206.0,-103.0,206.0,-105.0,206.0,-105.0,206.0,-105.0,206.0,-110.0,205.83,-106.33,206.0,205.0,-103.0,-110.0,115,19,W,211
2019-04-23,away,Brooklyn,Philadelphia,1610612751,0041800125,47.4,263.0,321.0,335.0,325.0,315.0,315.0,322.2,335.0,315.0,42.9,8.0,-115.0,9.0,-104.0,9.0,-102.0,9.0,-105.0,9.0,-105.0,9.0,-112.0,8.83,-107.17,9.0,8.0,-102.0,-115.0,52.5,,,230.0,-100.0,230.0,-105.0,230.0,-105.0,230.0,-105.0,230.0,-105.0,230.0,-104.0,230.0,230.0,-100.0,-105.0,100,-22,L,222
2019-04-23,home,Philadelphia,Brooklyn,1610612755,0041800125,52.6,-325.0,-369.0,-375.0,-405.0,-430.0,-375.0,-390.8,-369.0,-430.0,57.1,-8.0,-105.0,-9.0,-106.0,-9.0,-108.0,-9.0,-105.0,-9.0,-115.0,-9.0,-108.0,-8.83,-107.83,-8.0,-9.0,-105.0,-115.0,47.5,,,230.0,-110.0,230.0,-105.0,230.0,-105.0,230.0,-115.0,230.0,-115.0,230.0,-110.0,230.0,230.0,-105.0,-115.0,122,22,W,222
2019-04-23,away,San Antonio,Denver,1610612759,0041800155,54.5,192.0,197.0,195.0,190.0,375.0,190.0,229.4,375.0,190.0,53.3,5.5,-110.0,5.5,-107.0,5.5,-109.0,5.5,-105.0,5.5,-110.0,5.5,-117.0,5.5,-109.67,5.5,5.5,-105.0,-117.0,44.8,212.0,-110.0,211.5,-102.0,210.0,-108.0,211.5,-105.0,210.5,-115.0,211.0,-120.0,211.08,-110.0,212.0,210.0,-102.0,-120.0,90,-18,L,198
2019-04-23,home,Denver,San Antonio,1610612743,0041800155,45.5,-230.0,-220.0,-215.0,-225.0,-550.0,-220.0,-286.0,-215.0,-550.0,46.7,-5.5,-110.0,-5.5,-103.0,-5.5,-101.0,-5.5,-105.0,-5.5,-110.0,-5.5,-103.0,-5.5,-105.33,-5.5,-5.5,-101.0,-110.0,55.2,212.0,-110.0,211.5,-108.0,210.0,-102.0,211.5,-105.0,210.5,-105.0,211.0,-100.0,211.08,-105.0,212.0,210.0,-100.0,-110.0,108,18,W,198
2019-04-23,away,Oklahoma City,Portland,1610612760,0041800165,48.8,130.0,156.0,165.0,155.0,160.0,155.0,158.2,165.0,155.0,37.6,3.5,-115.0,4.0,-100.0,4.0,-105.0,4.5,-105.0,5.0,-110.0,4.5,-111.0,4.25,-107.67,5.0,3.5,-100.0,-115.0,55.2,219.5,-110.0,222.5,-104.0,222.5,-103.0,222.5,-105.0,222.5,-110.0,222.5,-110.0,222.0,-107.0,222.5,219.5,-103.0,-110.0,115,-3,L,233
2019-04-23,home,Portland,Oklahoma City,1610612757,0041800165,51.2,-150.0,-173.0,-175.0,-180.0,-180.0,-175.0,-176.6,-173.0,-180.0,62.4,-3.5,-105.0,-4.0,-110.0,-4.0,-105.0,-4.5,-105.0,-5.0,-110.0,-4.5,-109.0,-4.25,-107.33,-3.5,-5.0,-105.0,-110.0,44.8,219.5,-110.0,222.5,-106.0,222.5,-107.0,222.5,-105.0,222.5,-110.0,222.5,-110.0,222.0,-108.0,222.5,219.5,-105.0,-110.0,118,3,W,233
2019-04-24,away,L.A. Clippers,Golden State,1610612746,0041800145,56.3,980.0,1126.0,1200.0,1160.0,900.0,,1096.5,1200.0,900.0,39.0,14.0,-110.0,15.0,-101.0,15.0,-102.0,15.5,-105.0,15.5,-115.0,15.0,-105.0,15.0,-106.33,15.5,14.0,-101.0,-115.0,52.6,235.0,-110.0,232.5,-103.0,232.0,-105.0,233.0,-105.0,232.5,-110.0,232.5,-107.0,232.92,-106.67,235.0,232.0,-103.0,-110.0,129,8,W,250
2019-04-24,home,Golden State,L.A. Clippers,1610612744,0041800145,43.7,-1800.0,-1650.0,-1500.0,-1810.0,-1900.0,,-1715.0,-1500.0,-1900.0,61.0,-14.0,-110.0,-15.0,-109.0,-15.0,-108.0,-15.5,-105.0,-15.5,-105.0,-15.0,-115.0,-15.0,-108.67,-14.0,-15.5,-105.0,-115.0,47.4,235.0,-110.0,232.5,-107.0,232.0,-105.0,233.0,-105.0,232.5,-110.0,232.5,-113.0,232.92,-108.33,235.0,232.0,-105.0,-113.0,121,-8,L,250
2019-04-24,away,Utah,Houston,1610612762,0041800175,41.6,317.0,312.0,330.0,320.0,315.0,310.0,317.4,330.0,310.0,41.9,8.5,-110.0,8.5,-113.0,8.5,-108.0,8.5,-105.0,9.0,-115.0,8.5,-115.0,8.58,-111.0,9.0,8.5,-105.0,-115.0,59.7,213.0,-110.0,214.0,-102.0,214.0,-107.0,214.5,-105.0,214.5,-115.0,214.0,-110.0,214.0,-108.17,214.5,213.0,-102.0,-115.0,93,-7,L,193
2019-04-24,home,Houston,Utah,1610612745,0041800175,58.4,-400.0,-358.0,-370.0,-400.0,-430.0,-370.0,-385.6,-358.0,-430.0,58.1,-8.5,-110.0,-8.5,-102.0,-8.5,-102.0,-8.5,-105.0,-9.0,-105.0,-8.5,-105.0,-8.58,-104.83,-8.5,-9.0,-102.0,-110.0,40.3,213.0,-110.0,214.0,-108.0,214.0,-103.0,214.5,-105.0,214.5,-105.0,214.0,-110.0,214.0,-106.83,214.5,213.0,-103.0,-110.0,100,7,W,193
2019-04-25,away,Denver,San Antonio,1610612743,0041800156,53.1,120.0,129.0,132.0,125.0,115.0,130.0,126.2,132.0,115.0,42.1,2.5,-110.0,3.0,-105.0,2.5,-101.0,3.0,-105.0,3.0,-115.0,3.0,-112.0,2.83,-108.0,3.0,2.5,-101.0,-115.0,56.3,208.5,-110.0,209.5,-104.0,209.5,-105.0,210.0,-105.0,210.0,-110.0,209.5,-110.0,209.5,-107.33,210.0,208.5,-104.0,-110.0,103,-17,L,223
2019-04-25,home,San Antonio,Denver,1610612759,0041800156,46.9,-140.0,-143.0,-142.0,-145.0,-135.0,-150.0,-143.0,-135.0,-150.0,57.9,-2.5,-110.0,-3.0,-105.0,-2.5,-109.0,-3.0,-105.0,-3.0,-105.0,-3.0,-108.0,-2.83,-107.0,-2.5,-3.0,-105.0,-110.0,43.7,208.5,-110.0,209.5,-106.0,209.5,-105.0,210.0,-105.0,210.0,-110.0,209.5,-110.0,209.5,-107.67,210.0,208.5,-105.0,-110.0,120,17,W,223
2019-04-26,away,Golden State,L.A. Clippers,1610612744,0041800146,43.8,-500.0,-550.0,-570.0,-555.0,-550.0,-550.0,-555.0,-550.0,-570.0,59.2,-9.0,-110.0,-10.5,-105.0,-10.5,-103.0,-10.5,-105.0,-10.5,-115.0,-10.5,-110.0,-10.25,-108.0,-9.0,-10.5,-103.0,-115.0,47.4,234.5,-110.0,232.0,-110.0,,,232.5,-105.0,232.5,-110.0,232.0,-114.0,232.7,-109.8,234.5,232.0,-105.0,-114.0,129,19,W,239
2019-04-26,home,L.A. Clippers,Golden State,1610612746,0041800146,56.2,384.0,461.0,480.0,430.0,375.0,445.0,438.2,480.0,375.0,40.8,9.0,-110.0,10.5,-105.0,10.5,-107.0,10.5,-105.0,10.5,-105.0,10.5,-110.0,10.25,-107.0,10.5,9.0,-105.0,-110.0,52.6,234.5,-110.0,232.0,-100.0,,,232.5,-105.0,232.5,-110.0,232.0,-106.0,232.7,-106.2,234.5,232.0,-100.0,-110.0,110,-19,L,239
2019-04-27,away,San Antonio,Denver,1610612759,0041800157,60.0,195.0,220.0,220.0,210.0,200.0,203.0,210.6,220.0,200.0,51.1,5.5,-105.0,6.5,-109.0,6.5,-109.0,6.5,-105.0,6.0,-105.0,6.5,-117.0,6.25,-108.33,6.5,5.5,-105.0,-117.0,47.9,210.0,-110.0,207.5,-105.0,207.5,-105.0,207.5,-105.0,208.0,-110.0,207.5,-107.0,208.0,-107.0,210.0,207.5,-105.0,-110.0,86,-4,L,176
2019-04-27,home,Denver,San Antonio,1610612743,0041800157,40.0,-235.0,-247.0,-240.0,-260.0,-240.0,-243.0,-246.0,-240.0,-260.0,48.9,-5.5,-115.0,-6.5,-101.0,-6.5,-101.0,-6.5,-105.0,-6.0,-115.0,-6.5,-103.0,-6.25,-106.67,-5.5,-6.5,-101.0,-115.0,52.1,210.0,-110.0,207.5,-105.0,207.5,-105.0,207.5,-105.0,208.0,-110.0,207.5,-113.0,208.0,-108.0,210.0,207.5,-105.0,-113.0,90,4,W,176
2019-04-27,away,Philadelphia,Toronto,1610612755,0041800211,57.0,207.0,244.0,245.0,240.0,,230.0,239.75,245.0,230.0,50.4,5.5,-105.0,6.5,-105.0,6.5,-108.0,6.5,-105.0,6.0,-110.0,6.5,-110.0,6.25,-107.17,6.5,5.5,-105.0,-110.0,48.9,222.5,-110.0,223.0,-101.0,223.0,-105.0,223.5,-105.0,223.0,-110.0,223.0,-117.0,223.0,-108.0,223.5,222.5,-101.0,-117.0,95,-13,L,203
2019-04-27,home,Toronto,Philadelphia,1610612761,0041800211,43.0,-250.0,-275.0,-265.0,-290.0,,-275.0,-276.25,-265.0,-290.0,49.6,-5.5,-115.0,-6.5,-105.0,-6.5,-102.0,-6.5,-105.0,-6.0,-110.0,-6.5,-110.0,-6.25,-107.83,-5.5,-6.5,-102.0,-115.0,51.1,222.5,-110.0,223.0,-109.0,223.0,-105.0,223.5,-105.0,223.0,-110.0,223.0,-103.0,223.0,-107.0,223.5,222.5,-103.0,-110.0,108,13,W,203
2019-04-28,away,Boston,Milwaukee,1610612738,0041800201,59.3,281.0,306.0,,275.0,265.0,290.0,284.0,306.0,265.0,40.0,8.0,-110.0,8.5,-107.0,8.0,-105.0,8.5,-105.0,7.5,-105.0,8.0,-105.0,8.08,-106.17,8.5,7.5,-105.0,-110.0,0.0,224.0,-110.0,222.5,-114.0,223.0,-105.0,223.0,-105.0,223.0,-105.0,223.0,-110.0,223.08,-108.17,224.0,222.5,-105.0,-114.0,112,22,W,202
2019-04-28,home,Milwaukee,Boston,1610612749,0041800201,40.7,-350.0,-351.0,,-345.0,-330.0,-350.0,-344.0,-330.0,-351.0,60.0,-8.0,-110.0,-8.5,-103.0,-8.0,-105.0,-8.5,-105.0,-7.5,-115.0,-8.0,-115.0,-8.08,-108.83,-7.5,-8.5,-103.0,-115.0,100.0,224.0,-110.0,222.5,-103.0,223.0,-105.0,223.0,-105.0,223.0,-115.0,223.0,-110.0,223.08,-108.0,224.0,222.5,-103.0,-115.0,90,-22,L,202
2019-04-28,away,Houston,Golden State,1610612745,0041800221,61.9,234.0,224.0,230.0,210.0,205.0,215.0,216.8,230.0,205.0,58.6,6.5,-110.0,6.5,-105.0,6.5,-109.0,6.5,-105.0,6.0,-105.0,6.5,-113.0,6.42,-107.83,6.5,6.0,-105.0,-113.0,53.1,228.0,-110.0,224.0,-104.0,224.0,-102.0,224.5,-105.0,225.0,-110.0,224.0,-110.0,224.92,-106.83,228.0,224.0,-102.0,-110.0,100,-4,L,204
2019-04-28,home,Golden State,Houston,1610612744,0041800221,38.1,-285.0,-252.0,-250.0,-260.0,-245.0,-255.0,-252.4,-245.0,-260.0,41.4,-6.5,-110.0,-6.5,-105.0,-6.5,-101.0,-6.5,-105.0,-6.0,-115.0,-6.5,-107.0,-6.42,-107.17,-6.0,-6.5,-101.0,-115.0,46.9,228.0,-110.0,224.0,-106.0,224.0,-108.0,224.5,-105.0,225.0,-110.0,224.0,-110.0,224.92,-108.17,228.0,224.0,-105.0,-110.0,104,4,W,204
2019-04-29,away,Philadelphia,Toronto,1610612755,0041800212,53.3,215.0,270.0,250.0,240.0,,245.0,251.25,270.0,240.0,51.7,6.5,-110.0,7.5,-106.0,7.5,-108.0,7.5,-105.0,7.5,-110.0,7.5,-110.0,7.33,-108.17,7.5,6.5,-105.0,-110.0,49.0,219.5,-110.0,220.0,-102.0,220.0,-107.0,220.0,-105.0,,,220.0,-105.0,219.9,-105.8,220.0,219.5,-102.0,-110.0,94,5,W,183
2019-04-29,home,Toronto,Philadelphia,1610612761,0041800212,46.7,-260.0,-307.0,-275.0,-300.0,,-290.0,-293.0,-275.0,-307.0,48.3,-6.5,-110.0,-7.5,-104.0,-7.5,-102.0,-7.5,-105.0,-7.5,-110.0,-7.5,-110.0,-7.33,-106.83,-6.5,-7.5,-102.0,-110.0,51.0,219.5,-110.0,220.0,-113.0,220.0,-103.0,220.0,-105.0,,,220.0,-115.0,219.9,-109.2,220.0,219.5,-103.0,-115.0,89,-5,L,183
2019-04-29,away,Portland,Denver,1610612757,0041800231,59.2,144.0,160.0,170.0,155.0,115.0,165.0,153.0,170.0,115.0,54.0,3.5,-115.0,4.0,-105.0,4.0,-101.0,4.0,-105.0,4.0,-110.0,4.0,-110.0,3.92,-107.67,4.0,3.5,-101.0,-115.0,49.3,216.5,-110.0,215.0,-106.0,215.0,-105.0,215.5,-105.0,215.5,-110.0,215.0,-110.0,215.42,-107.67,216.5,215.0,-105.0,-110.0,113,-8,L,234
2019-04-29,home,Denver,Portland,1610612743,0041800231,40.8,-164.0,-178.0,-185.0,-180.0,-135.0,-190.0,-173.6,-135.0,-190.0,46.0,-3.5,-105.0,-4.0,-105.0,-4.0,-109.0,-4.0,-105.0,-4.0,-110.0,-4.0,-110.0,-3.92,-107.33,-3.5,-4.0,-105.0,-110.0,50.7,216.5,-110.0,215.0,-104.0,215.0,-105.0,215.5,-105.0,215.5,-110.0,215.0,-110.0,215.42,-107.33,216.5,215.0,-104.0,-110.0,121,8,W,234
2019-04-30,away,Boston,Milwaukee,1610612738,0041800202,59.4,263.0,287.0,285.0,295.0,105.0,275.0,249.4,295.0,105.0,54.4,7.5,-110.0,7.5,-104.0,8.0,-101.0,8.5,-105.0,7.0,-100.0,7.5,-102.0,7.67,-103.67,8.5,7.0,-100.0,-110.0,43.8,220.5,-110.0,219.5,-101.0,219.5,-103.0,219.5,-105.0,219.0,-110.0,219.5,-107.0,219.58,-106.0,220.5,219.0,-101.0,-110.0,102,-21,L,225
2019-04-30,home,Milwaukee,Boston,1610612749,0041800202,40.6,-325.0,-328.0,-315.0,-365.0,-125.0,-330.0,-292.6,-125.0,-365.0,45.6,-7.5,-110.0,-7.5,-115.0,-8.0,-109.0,-8.5,-105.0,-7.0,-120.0,-7.5,-118.0,-7.67,-112.83,-7.0,-8.5,-105.0,-120.0,56.2,220.5,-110.0,219.5,-109.0,219.5,-107.0,219.5,-105.0,219.0,-110.0,219.5,-113.0,219.58,-109.0,220.5,219.0,-105.0,-113.0,123,21,W,225
2019-04-30,away,Houston,Golden State,1610612745,0041800222,63.9,199.0,199.0,195.0,175.0,175.0,180.0,184.8,199.0,175.0,57.3,6.0,-113.0,5.5,-105.0,5.0,-101.0,5.0,-105.0,5.0,-110.0,5.0,-110.0,5.25,-107.33,6.0,5.0,-101.0,-113.0,53.7,,,222.0,-105.0,222.0,-105.0,223.0,-105.0,223.0,-105.0,222.0,-110.0,222.4,-106.0,223.0,222.0,-105.0,-110.0,109,-6,L,224
2019-04-30,home,Golden State,Houston,1610612744,0041800222,36.1,-240.0,-223.0,-215.0,-205.0,-210.0,-210.0,-212.6,-205.0,-223.0,42.7,-6.0,-107.0,-5.5,-105.0,-5.0,-109.0,-5.0,-105.0,-5.0,-110.0,-5.0,-110.0,-5.25,-107.67,-5.0,-6.0,-105.0,-110.0,46.3,,,222.0,-105.0,222.0,-105.0,223.0,-105.0,223.0,-115.0,222.0,-110.0,222.4,-108.0,223.0,222.0,-105.0,-115.0,115,6,W,224
2019-05-01,away,Portland,Denver,1610612757,0041800232,43.3,148.0,162.0,163.0,155.0,150.0,157.0,157.4,163.0,150.0,44.3,4.0,-115.0,4.0,-106.0,4.0,-108.0,4.0,-105.0,4.0,-110.0,4.0,-113.0,4.0,-109.5,4.0,4.0,-105.0,-115.0,52.5,217.5,-110.0,219.5,-100.0,219.5,-109.0,220.0,-105.0,220.5,-110.0,219.5,-115.0,219.42,-108.17,220.5,217.5,-100.0,-115.0,97,7,W,187
2019-05-01,home,Denver,Portland,1610612743,0041800232,56.7,-170.0,-180.0,-173.0,-180.0,-170.0,-177.0,-176.0,-170.0,-180.0,55.7,-4.0,-105.0,-4.0,-104.0,-4.0,-102.0,-4.0,-105.0,-4.0,-110.0,-4.0,-107.0,-4.0,-105.5,-4.0,-4.0,-102.0,-110.0,47.5,217.5,-110.0,219.5,-111.0,219.5,-101.0,220.0,-105.0,220.5,-110.0,219.5,-105.0,219.42,-107.0,220.5,217.5,-101.0,-111.0,90,-7,L,187
2019-05-02,away,Toronto,Philadelphia,1610612761,0041800213,51.6,105.0,-117.0,-117.0,-130.0,-130.0,,-123.5,-117.0,-130.0,54.0,,,-1.5,-105.0,-1.5,-101.0,-2.0,-105.0,-2.0,-110.0,-1.5,-113.0,-1.7,-106.8,-1.5,-2.0,-101.0,-113.0,55.7,216.0,-110.0,216.0,-112.0,216.5,-105.0,216.5,-105.0,216.5,-115.0,216.5,-110.0,216.33,-109.5,216.5,216.0,-105.0,-115.0,95,-21,L,211
2019-05-02,home,Philadelphia,Toronto,1610612755,0041800213,48.4,-125.0,106.0,107.0,110.0,110.0,,108.25,110.0,106.0,46.0,,,1.5,-105.0,1.5,-109.0,2.0,-105.0,2.0,-110.0,1.5,-107.0,1.7,-107.2,2.0,1.5,-105.0,-110.0,44.3,216.0,-110.0,216.0,-101.0,216.5,-105.0,216.5,-105.0,216.5,-105.0,216.5,-110.0,216.33,-106.0,216.5,216.0,-101.0,-110.0,116,21,W,211
