book,day,ml_winnings,spread_winnings,total_winnings,agg_winnings,season
average,2019-01-27,-11.04,-129.18,61.45,-78.77,18-19
average,2019-01-28,-29.81,64.86,-77.53,-42.47,18-19
average,2019-01-29,209.47,16.98,-79.45,147.00,18-19
average,2019-01-30,12.18,-8.74,-104.61,-101.16,18-19
average,2019-01-31,-44.86,42.02,-54.55,-57.39,18-19
average,2019-02-01,-24.80,-29.64,-77.18,-131.62,18-19
average,2019-02-02,123.87,130.46,-61.19,193.14,18-19
average,2019-02-03,-45.00,-75.00,-27.25,-147.25,18-19
average,2019-02-04,-34.04,41.59,-54.77,-47.23,18-19
average,2019-02-05,-41.32,39.57,-8.76,-10.51,18-19
average,2019-02-06,-48.02,-79.39,-79.61,-207.01,18-19
average,2019-02-07,54.90,-54.55,-102.36,-102.01,18-19
average,2019-02-08,33.88,-9.27,-8.53,16.09,18-19
average,2019-02-09,147.37,-33.78,-81.33,32.27,18-19
average,2019-02-10,-33.91,-28.74,-29.80,-92.46,18-19
average,2019-02-11,-70.81,-129.80,-129.66,-330.27,18-19
average,2019-02-12,-60.54,18.74,65.62,23.82,18-19
average,2019-02-13,-26.85,107.10,-179.18,-98.94,18-19
average,2019-02-14,-75.00,21.16,20.69,-33.14,18-19
average,2019-02-21,2.22,-6.59,41.20,36.84,18-19
average,2019-02-22,-40.16,13.47,-129.49,-156.18,18-19
average,2019-02-23,34.96,128.58,-61.40,102.14,18-19
average,2019-02-24,-75.00,-27.23,-27.25,-129.47,18-19
average,2019-02-25,-25.63,-35.27,107.30,46.41,18-19
average,2019-02-26,54.50,-27.09,67.98,95.40,18-19
average,2019-02-27,18.06,108.85,-83.77,43.14,18-19
average,2019-02-28,-119.61,40.58,-6.42,-85.46,18-19
average,2019-03-01,-64.01,16.00,-79.49,-127.50,18-19
average,2019-03-02,64.08,-33.30,158.11,188.88,18-19
average,2019-03-03,65.87,-7.92,-9.21,48.73,18-19
average,2019-03-04,13.10,114.75,111.92,239.77,18-19
average,2019-03-05,-78.77,-6.39,41.40,-43.77,18-19
average,2019-03-06,-144.47,-202.25,84.08,-262.64,18-19
average,2019-03-07,40.26,-2.25,-50.00,-11.99,18-19
average,2019-03-08,-119.60,-129.77,61.32,-188.06,18-19
average,2019-03-09,-19.69,42.43,-6.96,15.78,18-19
average,2019-03-10,-43.00,-34.65,13.60,-64.05,18-19
average,2019-03-11,78.55,-6.90,-6.55,65.11,18-19
average,2019-03-12,-7.30,-31.51,-31.42,-70.23,18-19
average,2019-03-13,71.42,-5.92,-6.74,58.77,18-19
average,2019-03-14,-57.34,-53.72,-6.12,-117.17,18-19
average,2019-03-15,-48.95,-7.79,-57.13,-113.87,18-19
average,2019-03-16,-33.99,38.33,-152.53,-148.19,18-19
average,2019-03-17,-131.01,-56.44,-9.54,-196.99,18-19
average,2019-03-18,-28.37,-33.73,-34.17,-96.28,18-19
average,2019-03-19,31.44,-6.41,88.57,113.60,18-19
average,2019-03-20,-127.23,-81.36,109.52,-99.06,18-19
average,2019-03-21,32.09,-55.05,41.03,18.07,18-19
average,2019-03-22,35.84,16.32,-31.74,20.43,18-19
average,2019-03-23,-57.85,86.69,-56.36,-27.52,18-19
average,2019-03-24,-112.87,-56.90,38.55,-131.22,18-19
average,2019-03-25,-38.59,-52.41,-52.25,-143.25,18-19
average,2019-03-26,-27.52,85.05,-107.00,-49.47,18-19
average,2019-03-27,16.68,18.95,-125.00,-89.37,18-19
average,2019-03-28,71.43,-56.63,-152.53,-137.73,18-19
average,2019-03-29,-20.84,89.51,-6.27,62.40,18-19
average,2019-03-30,-52.11,-225.00,13.90,-263.21,18-19
average,2019-03-31,164.24,63.75,15.74,243.73,18-19
average,2019-04-01,80.12,-34.26,-33.98,11.89,18-19
average,2019-04-02,-41.44,-51.92,-52.25,-145.60,18-19
average,2019-04-03,21.88,-13.22,-60.45,-51.80,18-19
average,2019-04-04,20.70,-75.00,20.91,-33.39,18-19
average,2019-04-05,-117.39,-36.79,-133.80,-287.98,18-19
average,2019-04-06,-21.14,-50.00,-2.25,-73.39,18-19
average,2019-04-07,401.32,127.58,79.46,608.36,18-19
average,2019-04-09,33.67,13.34,106.82,153.83,18-19
average,2019-04-10,-111.56,12.31,-83.98,-183.23,18-19
average,2019-04-13,-72.95,43.78,-52.25,-81.42,18-19
average,2019-04-14,-6.15,-100.00,-100.00,-206.15,18-19
average,2019-04-15,-18.83,-2.09,-2.52,-23.44,18-19
average,2019-04-16,-12.49,-75.00,-27.25,-114.73,18-19
average,2019-04-17,18.14,-75.00,20.43,-36.43,18-19
average,2019-04-18,1.47,-27.20,-27.25,-52.98,18-19
average,2019-04-19,48.28,-27.67,-27.06,-6.44,18-19
average,2019-04-20,85.46,90.83,43.40,219.69,18-19
average,2019-04-21,6.32,43.84,-4.05,46.10,18-19
average,2019-04-22,-22.15,-1.49,-2.25,-25.89,18-19
average,2019-04-23,-4.22,-52.06,42.98,-13.29,18-19
average,2019-04-24,-18.45,45.49,-50.00,-22.96,18-19
average,2019-04-25,-25.00,-25.00,22.91,-27.09,18-19
average,2019-04-26,4.38,-25.00,-25.00,-45.62,18-19
average,2019-04-27,-14.97,-2.74,-50.00,-67.72,18-19
average,2019-04-28,-15.22,45.51,-50.00,-19.71,18-19
average,2019-04-29,36.21,-2.09,-2.52,31.60,18-19
average,2019-04-30,18.84,-50.00,45.47,14.31,18-19
average,2019-05-01,39.72,22.77,-25.00,37.48,18-19
average,2019-05-02,25.11,23.11,-25.00,23.22,18-19
average,2019-05-03,39.77,46.41,45.51,131.69,18-19
average,2019-05-04,-25.00,-25.00,22.61,-27.39,18-19
average,2019-05-05,-50.00,45.08,-1.78,-6.70,18-19
average,2019-05-06,-1.14,-2.39,-1.93,-5.46,18-19
average,2019-05-07,-50.00,-50.00,45.98,-54.02,18-19
average,2019-05-08,16.07,-2.41,-50.00,-36.35,18-19
average,2019-05-09,40.11,-1.89,45.51,83.72,18-19
average,2019-05-10,66.07,22.93,22.91,111.91,18-19
average,2019-05-12,26.50,45.54,-50.00,22.04,18-19
average,2019-05-14,7.75,-25.00,-25.00,-42.25,18-19
average,2019-05-15,8.64,-25.00,-25.00,-41.36,18-19
average,2019-05-16,7.76,22.80,22.94,53.50,18-19
average,2019-05-17,9.40,-25.00,22.91,7.31,18-19
average,2019-05-18,31.39,22.83,-25.00,29.22,18-19
average,2019-05-19,-25.00,-25.00,22.75,-27.25,18-19
average,2019-05-20,18.61,-25.00,23.07,16.67,18-19
average,2019-05-21,-25.00,-25.00,23.22,-26.78,18-19
average,2019-05-23,-25.00,23.07,-25.00,-26.93,18-19
average,2019-05-25,-25.00,-25.00,-25.00,-75.00,18-19
average,2019-05-30,-25.00,-25.00,22.67,-27.33,18-19
average,2019-06-02,27.93,22.33,-25.00,25.26,18-19
average,2019-06-05,-25.00,-25.00,21.98,-28.02,18-19
average,2019-06-07,-25.00,22.91,-25.00,-27.09,18-19
average,2019-06-10,24.27,22.75,-25.00,22.03,18-19
average,2019-06-13,-25.00,-25.00,23.10,-26.90,18-19
average,2019-10-22,9.61,-2.39,-50.00,-42.78,19-20
average,2019-10-23,-86.83,58.94,-83.48,-111.38,19-20
average,2019-10-24,26.07,20.73,20.39,67.19,19-20
average,2019-10-25,-41.50,-81.62,13.95,-109.18,19-20
average,2019-10-26,-51.36,131.75,36.92,117.30,19-20
average,2019-10-27,-35.42,-76.93,17.70,-94.65,19-20
average,2019-10-28,20.54,107.45,-131.27,-3.27,19-20
average,2019-10-29,25.19,-27.50,20.82,18.51,19-20
average,2019-10-30,-212.21,-131.53,-179.46,-523.20,19-20
average,2019-10-31,23.50,-27.95,20.43,15.98,19-20
average,2019-11-01,15.53,86.49,-9.01,93.00,19-20
average,2019-11-02,-34.91,86.69,-103.87,-52.09,19-20
average,2019-11-03,14.41,-6.45,-6.41,1.56,19-20
average,2019-11-04,-41.75,-7.05,41.32,-7.48,19-20
average,2019-11-05,14.50,89.09,-7.02,96.57,19-20
average,2019-11-06,-55.33,-81.88,64.04,-73.16,19-20
average,2019-11-07,20.04,-51.78,43.59,11.85,19-20
average,2019-11-08,-113.67,-36.33,-84.14,-234.14,19-20
average,2019-11-09,-9.98,113.29,66.27,169.58,19-20
average,2019-11-10,140.47,87.53,38.64,266.63,19-20
average,2019-11-11,-58.86,-6.24,41.33,-23.76,19-20
average,2019-11-12,38.30,-56.67,38.38,20.02,19-20
average,2019-11-13,-86.06,65.01,-32.02,-53.06,19-20
average,2019-11-14,14.34,-54.94,-150.00,-190.60,19-20
average,2019-11-15,-41.04,134.72,-9.22,84.46,19-20
average,2019-11-16,75.56,39.01,-104.94,9.63,19-20
average,2019-11-17,-49.26,40.79,-53.71,-62.18,19-20
average,2019-11-18,54.50,-34.70,-82.27,-62.48,19-20
average,2019-11-19,50.84,44.31,92.35,187.51,19-20
average,2019-11-20,5.39,12.66,11.28,29.33,19-20
average,2019-11-21,37.28,46.13,-1.93,81.48,19-20
average,2019-11-22,-64.80,37.10,-106.85,-134.54,19-20
average,2019-11-23,-45.38,34.72,-11.11,-21.77,19-20
average,2019-11-24,-81.37,-76.93,-29.49,-187.79,19-20
average,2019-11-25,113.23,-35.61,-83.61,-5.99,19-20
average,2019-11-26,-50.00,-50.00,-2.52,-102.53,19-20
average,2019-11-27,107.90,35.49,32.10,175.49,19-20
average,2019-11-29,82.57,9.94,104.06,196.57,19-20
average,2019-11-30,-11.21,-4.12,-4.34,-19.67,19-20
average,2019-12-01,-66.04,12.85,61.28,8.10,19-20
average,2019-12-02,18.10,-102.75,-7.21,-91.86,19-20
average,2019-12-03,-49.22,15.33,-31.77,-65.65,19-20
average,2019-12-04,-51.12,-107.22,-11.20,-169.54,19-20
average,2019-12-05,78.56,44.25,43.58,166.39,19-20
average,2019-12-06,103.60,36.13,-10.85,128.88,19-20
average,2019-12-07,-3.65,-76.91,18.89,-61.67,19-20
average,2019-12-08,-8.13,38.88,-8.93,21.82,19-20
average,2019-12-09,80.56,14.41,-81.29,13.67,19-20
average,2019-12-10,-1.42,-2.30,43.73,40.01,19-20
average,2019-12-11,-143.78,11.52,11.67,-120.59,19-20
average,2019-12-12,-14.22,43.27,-4.49,24.55,19-20
average,2019-12-13,24.22,110.30,13.66,148.19,19-20
average,2019-12-14,-173.07,-103.84,38.83,-238.09,19-20
average,2019-12-15,36.50,-6.90,-6.74,22.87,19-20
average,2019-12-16,-24.38,112.37,63.55,151.54,19-20
average,2019-12-17,-88.65,-101.91,-6.61,-197.17,19-20
average,2019-12-18,-19.38,-34.23,13.22,-40.39,19-20
average,2019-12-19,10.52,44.26,-4.49,50.28,19-20
average,2019-12-20,-6.57,-58.86,-58.52,-123.95,19-20
average,2019-12-21,-13.07,-79.59,13.07,-79.58,19-20
average,2019-12-22,-65.44,-77.80,18.54,-124.70,19-20
average,2019-12-23,14.34,58.31,12.60,85.25,19-20
average,2019-12-25,43.06,-28.98,18.39,32.47,19-20
average,2019-12-26,-32.66,-5.89,-6.70,-45.25,19-20
average,2019-12-27,-7.56,42.03,-6.74,27.74,19-20
average,2019-12-28,48.33,-14.86,176.64,210.11,19-20
average,2019-12-29,-51.31,17.89,-30.05,-63.47,19-20
average,2019-12-30,336.68,88.52,-7.04,418.16,19-20
average,2019-12-31,-13.45,-79.59,18.82,-74.21,19-20
average,2020-01-01,-42.77,-4.15,-4.49,-51.41,19-20
average,2020-01-02,6.32,-129.60,-129.49,-252.77,19-20
average,2020-01-03,-49.69,41.69,-6.74,-14.74,19-20
average,2020-01-04,160.39,155.35,58.78,374.53,19-20
average,2020-01-05,-32.27,66.03,-77.25,-43.49,19-20
average,2020-01-06,48.79,-33.80,14.02,29.01,19-20
average,2020-01-07,-28.93,-54.15,-54.49,-137.56,19-20
average,2020-01-08,80.13,-33.92,-33.78,12.43,19-20
average,2020-01-09,-3.52,43.41,-52.25,-12.35,19-20
average,2020-01-10,9.09,85.14,36.84,131.07,19-20
average,2020-01-11,29.38,63.78,64.01,157.16,19-20
average,2020-01-12,-11.27,-32.57,-31.53,-75.38,19-20
average,2020-01-13,-22.69,-79.25,63.78,-38.15,19-20
average,2020-01-14,-62.67,-150.00,-54.73,-267.40,19-20
average,2020-01-15,-132.21,-11.70,36.58,-107.34,19-20
average,2020-01-16,86.61,66.02,66.33,218.95,19-20
average,2020-01-17,-30.96,17.09,-31.45,-45.31,19-20
average,2020-01-18,35.61,-36.94,-34.98,-36.31,19-20
average,2020-01-19,0.43,-2.32,-2.25,-4.14,19-20
average,2020-01-20,30.15,33.57,-159.06,-95.35,19-20
average,2020-01-21,28.79,22.82,23.03,74.63,19-20
average,2020-01-22,-71.84,-61.11,-13.18,-146.12,19-20
average,2020-01-23,51.72,-27.12,-75.00,-50.41,19-20
average,2020-01-24,78.40,12.22,-35.42,55.20,19-20
average,2020-01-25,-32.32,18.70,-29.37,-43.00,19-20
average,2020-01-26,-27.29,-104.65,39.49,-92.44,19-20
average,2020-01-27,148.57,-6.19,-7.01,135.37,19-20
average,2020-01-28,-39.03,38.99,-104.40,-104.44,19-20
average,2020-01-29,76.87,-54.85,41.15,63.17,19-20
average,2020-01-30,-52.88,89.30,-102.12,-65.71,19-20
average,2020-01-31,-33.98,-32.02,-31.61,-97.61,19-20
average,2020-02-01,151.44,38.83,-106.92,83.35,19-20
average,2020-02-02,-5.62,-52.09,43.61,-14.10,19-20
average,2020-02-03,-42.55,-155.17,83.72,-113.99,19-20
average,2020-02-04,-9.31,-100.00,-4.31,-113.61,19-20
average,2020-02-05,-56.62,109.10,110.05,162.54,19-20
average,2020-02-06,123.11,66.54,-28.98,160.67,19-20
average,2020-02-07,-35.97,38.98,-56.70,-53.69,19-20
average,2020-02-08,-24.51,61.94,-33.84,3.59,19-20
average,2020-02-09,10.28,-31.45,111.57,90.39,19-20
average,2020-02-10,-20.25,-129.35,13.93,-135.67,19-20
average,2020-02-11,96.06,17.91,18.45,132.42,19-20
average,2020-02-12,-73.61,-35.37,155.45,46.47,19-20
average,2020-02-13,-50.00,-50.00,-50.00,-150.00,19-20
average,2020-02-20,-92.72,-55.16,-54.18,-202.05,19-20
average,2020-02-21,79.10,-129.73,-81.46,-132.09,19-20
average,2020-02-22,16.21,15.30,15.74,47.25,19-20
average,2020-02-23,-38.69,-31.80,63.81,-6.68,19-20
average,2020-02-24,-88.84,-9.06,-103.84,-201.75,19-20
average,2020-02-25,-3.90,-79.08,-31.97,-114.96,19-20
average,2020-02-26,151.00,-33.75,14.02,131.26,19-20
average,2020-02-27,-5.79,-4.79,-52.25,-62.82,19-20
average,2020-02-28,-158.62,36.03,-58.78,-181.38,19-20
average,2020-02-29,-48.25,-8.29,38.64,-17.90,19-20
average,2020-03-01,-18.05,-31.73,-31.43,-81.21,19-20
average,2020-03-02,-11.88,-79.61,-79.49,-170.98,19-20
average,2020-03-03,-53.80,-56.36,-8.30,-118.46,19-20
average,2020-03-04,35.93,109.07,14.20,159.21,19-20
average,2020-03-05,31.50,43.47,43.46,118.43,19-20
average,2020-03-06,-56.41,-106.83,-58.98,-222.22,19-20
average,2020-03-07,-82.92,-54.53,-7.01,-144.47,19-20
average,2020-03-08,-169.15,-36.31,-36.09,-241.56,19-20
average,2020-03-09,33.99,-27.56,-27.36,-20.92,19-20
average,2020-03-10,-15.57,-34.43,14.55,-35.46,19-20
average,2020-03-11,-18.08,43.32,-52.25,-27.00,19-20
average,2020-07-30,-50.00,-1.74,-50.00,-101.74,19-20
average,2020-07-31,38.20,-7.46,88.77,119.52,19-20
average,2020-08-01,-82.01,-29.33,-29.49,-140.83,19-20
average,2020-08-02,-93.50,41.29,41.07,-11.14,19-20
average,2020-08-03,-34.62,-54.70,40.78,-48.55,19-20
average,2020-08-04,-65.65,136.55,-6.70,64.20,19-20
average,2020-08-05,-86.22,-54.70,-6.85,-147.77,19-20
average,2020-08-06,12.46,-102.39,-54.94,-144.86,19-20
average,2020-08-07,133.20,-6.79,41.54,167.95,19-20
average,2020-08-08,-64.11,65.40,-77.15,-75.86,19-20
average,2020-08-09,-62.79,15.55,-79.63,-126.86,19-20
average,2020-08-10,53.94,-28.87,66.18,91.25,19-20
average,2020-08-11,-7.24,-127.27,66.25,-68.27,19-20
average,2020-08-12,-27.80,-4.83,42.98,10.36,19-20
average,2020-08-13,-99.06,16.18,-32.02,-114.89,19-20
average,2020-08-14,-5.80,-4.39,-52.09,-62.27,19-20
average,2020-08-15,9.70,23.07,-25.00,7.77,19-20
average,2020-08-17,-32.75,-100.00,-4.29,-137.05,19-20
average,2020-08-18,70.48,43.34,43.58,157.40,19-20
average,2020-08-19,26.96,43.49,43.30,113.75,19-20
average,2020-08-20,10.78,-51.93,-4.46,-45.60,19-20
average,2020-08-21,48.50,-100.00,-100.00,-151.50,19-20
average,2020-08-22,-3.85,-100.00,44.86,-58.99,19-20
average,2020-08-23,1.12,44.26,44.19,89.56,19-20
average,2020-08-24,-7.63,-100.00,-4.49,-112.12,19-20
average,2020-08-25,-18.21,-2.30,-1.83,-22.34,19-20
average,2020-08-29,15.96,20.70,20.92,57.57,19-20
average,2020-08-30,-44.95,20.70,20.77,-3.48,19-20
average,2020-08-31,-50.00,-1.93,-50.00,-101.93,19-20
average,2020-09-01,-50.00,-2.00,-50.00,-102.00,19-20
average,2020-09-02,-13.79,-50.00,-2.25,-66.03,19-20
average,2020-09-03,23.56,-2.11,-50.00,-28.55,19-20
average,2020-09-04,35.71,-2.21,-50.00,-16.50,19-20
average,2020-09-05,1.64,45.95,-50.00,-2.41,19-20
average,2020-09-06,-3.85,-2.25,45.20,39.11,19-20
average,2020-09-07,-19.00,-1.78,-50.00,-70.78,19-20
average,2020-09-08,-50.00,-50.00,-50.00,-150.00,19-20
average,2020-09-09,39.85,-1.93,-2.06,35.86,19-20
average,2020-09-10,-25.00,-25.00,-25.00,-75.00,19-20
average,2020-09-11,-50.00,-2.37,0.00,-52.37,19-20
average,2020-09-12,-25.00,-25.00,-25.00,-75.00,19-20
average,2020-09-13,-25.00,22.88,-25.00,-27.12,19-20
average,2020-09-15,-50.00,45.52,-2.25,-6.73,19-20
average,2020-09-17,-25.00,23.00,-25.00,-27.00,19-20
average,2020-09-18,8.51,-25.00,23.09,6.60,19-20
average,2020-09-19,14.62,-25.00,22.95,12.57,19-20
average,2020-09-20,8.05,22.91,-25.00,5.97,19-20
average,2020-09-22,-25.00,22.47,22.75,20.23,19-20
average,2020-09-23,-25.00,22.91,22.75,20.67,19-20
average,2020-09-24,10.14,22.48,22.70,55.31,19-20
average,2020-09-25,15.55,-25.00,22.75,13.30,19-20
average,2020-09-26,12.01,-25.00,22.48,9.49,19-20
average,2020-09-27,-25.00,23.13,22.80,20.93,19-20
average,2020-09-30,13.02,-25.00,-25.00,-36.98,19-20
average,2020-10-02,5.37,-25.00,22.75,3.13,19-20
average,2020-10-04,-25.00,22.19,-25.00,-27.81,19-20
average,2020-10-06,7.97,22.61,-25.00,5.58,19-20
average,2020-10-09,-25.00,22.33,22.97,20.30,19-20
average,2020-10-11,10.76,-25.00,-25.00,-39.24,19-20
average,2020-12-22,36.75,-2.09,45.42,80.09,20-21
average,2020-12-23,77.56,83.51,83.35,244.42,20-21
average,2020-12-25,-12.09,-29.99,17.39,-24.69,20-21
average,2020-12-26,86.77,83.69,36.71,207.17,20-21
average,2020-12-27,-88.04,37.98,-106.52,-156.59,20-21
average,2020-12-28,-12.05,66.23,18.27,72.45,20-21
average,2020-12-29,-150.21,-58.88,37.31,-171.77,20-21
average,2020-12-30,-116.90,-101.80,40.71,-177.99,20-21
average,2020-12-31,-37.94,-31.66,-175.00,-244.59,20-21
average,2021-01-01,87.92,178.01,36.88,302.80,20-21
average,2021-01-02,-20.09,89.98,-6.74,63.16,20-21
average,2021-01-03,30.51,-56.14,-9.21,-34.84,20-21
average,2021-01-04,-28.49,-81.09,61.15,-48.43,20-21
average,2021-01-05,-3.89,113.88,-29.52,80.48,20-21
average,2021-01-06,-40.86,-35.90,-35.93,-112.69,20-21
average,2021-01-07,-31.86,66.05,18.39,52.58,20-21
average,2021-01-08,-127.06,-57.86,37.28,-147.64,20-21
average,2021-01-09,-28.29,38.38,-9.00,1.09,20-21
average,2021-01-10,-78.69,15.92,-31.27,-94.03,20-21
average,2021-01-11,114.37,63.05,-79.77,97.66,20-21
average,2021-01-12,95.70,-6.06,-54.24,35.40,20-21
average,2021-01-13,34.50,16.18,16.02,66.69,20-21
average,2021-01-14,59.14,19.51,17.82,96.47,20-21
average,2021-01-15,-71.48,-31.39,-32.02,-134.89,20-21
average,2021-01-16,-46.79,-6.52,-54.30,-107.60,20-21
average,2021-01-17,-92.51,-76.93,-29.49,-198.93,20-21
average,2021-01-18,-189.28,-81.53,-129.46,-400.26,20-21
average,2021-01-19,-20.23,-50.00,45.76,-24.47,20-21
average,2021-01-20,-76.01,-129.63,14.27,-191.36,20-21
average,2021-01-21,-41.29,-75.00,-27.25,-143.54,20-21
average,2021-01-22,157.20,-84.48,58.50,131.22,20-21
average,2021-01-23,-3.38,63.67,16.17,76.47,20-21
average,2021-01-24,-0.03,-79.36,64.28,-15.11,20-21
average,2021-01-25,-36.97,-129.67,62.72,-103.92,20-21
average,2021-01-26,-46.14,-75.00,20.88,-100.26,20-21
average,2021-01-27,-58.12,34.56,-251.93,-275.49,20-21
average,2021-01-28,0.17,42.79,-4.49,38.47,20-21
average,2021-01-29,-44.02,-59.68,-11.35,-115.05,20-21
average,2021-01-30,-71.78,87.25,38.76,54.23,20-21
average,2021-01-31,86.49,88.98,88.10,263.57,20-21
average,2021-02-01,-84.43,61.41,-33.68,-56.71,20-21
average,2021-02-02,42.75,-4.46,41.40,79.69,20-21
average,2021-02-03,131.38,35.65,131.72,298.74,20-21
average,2021-02-04,87.59,19.47,-29.45,77.62,20-21
average,2021-02-05,-36.47,-80.80,61.02,-56.24,20-21
average,2021-02-06,-86.48,106.87,10.88,31.27,20-21
average,2021-02-07,-51.22,-77.11,18.89,-109.44,20-21
average,2021-02-08,90.10,-9.59,39.27,119.78,20-21
average,2021-02-09,-31.73,-80.14,63.84,-48.03,20-21
average,2021-02-10,-5.09,14.30,-34.56,-25.35,20-21
average,2021-02-11,-53.77,-29.19,-29.49,-112.46,20-21
average,2021-02-12,-88.97,-83.46,-36.96,-209.40,20-21
average,2021-02-13,-4.64,-29.77,-29.49,-63.90,20-21
average,2021-02-14,3.10,-9.75,-11.07,-17.72,20-21
average,2021-02-15,107.21,16.32,-78.87,44.67,20-21
average,2021-02-16,52.01,-54.03,-6.55,-8.56,20-21
average,2021-02-17,50.80,36.15,-250.00,-163.05,20-21
average,2021-02-18,-18.29,-26.70,-27.41,-72.40,20-21
average,2021-02-19,-2.99,-177.67,13.78,-166.88,20-21
average,2021-02-20,-125.00,-77.25,18.57,-183.67,20-21
average,2021-02-21,3.02,-9.32,-56.54,-62.83,20-21
average,2021-02-22,48.31,-54.19,-55.05,-60.93,20-21
average,2021-02-23,101.41,13.74,-82.19,32.97,20-21
average,2021-02-24,-75.78,-33.65,13.06,-96.37,20-21
average,2021-02-25,46.48,41.30,-7.04,80.73,20-21
average,2021-02-26,-77.94,-129.26,13.22,-193.99,20-21
average,2021-02-27,-71.11,-79.32,15.75,-134.68,20-21
average,2021-02-28,-43.06,-104.80,-8.95,-156.81,20-21
average,2021-03-01,94.14,-79.29,-32.02,-17.16,20-21
average,2021-03-02,-46.33,41.00,89.49,84.16,20-21
average,2021-03-03,27.81,36.30,-59.14,4.97,20-21
average,2021-03-04,-88.75,-33.88,109.04,-13.60,20-21
average,2021-03-10,-11.31,-50.00,-1.84,-63.15,20-21
average,2021-03-11,-7.40,59.01,11.43,63.04,20-21
average,2021-03-12,-1.53,-31.45,63.60,30.62,20-21
average,2021-03-13,-106.73,-55.77,-56.67,-219.16,20-21
average,2021-03-14,26.61,62.07,-33.70,54.98,20-21
average,2021-03-15,70.70,-104.48,39.06,5.28,20-21
average,2021-03-16,25.84,-127.55,-31.39,-133.10,20-21
average,2021-03-17,-1.24,84.05,84.13,166.95,20-21
average,2021-03-18,-47.01,-6.78,-6.42,-60.21,20-21
average,2021-03-19,94.58,133.06,36.66,264.30,20-21
average,2021-03-20,-29.66,-29.36,-29.52,-88.53,20-21
average,2021-03-21,36.25,37.01,-154.31,-81.04,20-21
average,2021-03-22,-62.71,-8.39,134.20,63.11,20-21
average,2021-03-23,56.05,-6.08,-55.05,-5.08,20-21
average,2021-03-24,-8.25,-84.18,107.43,15.00,20-21
average,2021-03-25,39.57,-29.53,-29.61,-19.57,20-21
average,2021-03-26,25.06,-83.93,106.17,47.31,20-21
average,2021-03-27,-52.26,-129.62,-33.61,-215.50,20-21
average,2021-03-28,49.55,-4.37,-52.52,-7.34,20-21
average,2021-03-29,75.46,-35.95,11.81,51.31,20-21
average,2021-03-30,-26.82,-51.96,-4.15,-82.93,20-21
average,2021-03-31,15.28,36.38,36.95,88.61,20-21
average,2021-04-01,-53.63,16.36,-126.93,-164.21,20-21
average,2021-04-02,-54.46,-11.36,-58.97,-124.79,20-21
average,2021-04-03,30.12,-104.78,87.46,12.80,20-21
average,2021-04-04,-0.89,16.54,-32.02,-16.37,20-21
average,2021-04-05,-112.57,16.10,16.77,-79.70,20-21
average,2021-04-06,32.63,-105.03,39.40,-32.99,20-21
average,2021-04-07,58.28,-34.01,-81.74,-57.46,20-21
average,2021-04-08,-64.19,-78.87,15.34,-127.71,20-21
average,2021-04-09,83.75,-81.45,61.56,63.86,20-21
average,2021-04-10,-1.80,-79.32,-31.40,-112.52,20-21
average,2021-04-11,-106.69,83.85,-58.75,-81.59,20-21
average,2021-04-12,-9.72,-57.14,38.56,-28.30,20-21
average,2021-04-13,64.26,63.63,-127.15,0.74,20-21
average,2021-04-14,-122.34,-59.88,-61.62,-243.84,20-21
average,2021-04-15,8.59,43.05,43.27,94.91,20-21
average,2021-04-16,66.77,58.22,106.64,231.64,20-21
average,2021-04-17,-28.16,41.37,-54.58,-41.37,20-21
average,2021-04-18,7.04,-5.98,-9.06,-8.00,20-21
average,2021-04-19,-70.88,14.62,-33.47,-89.73,20-21
average,2021-04-20,-4.26,18.26,-29.37,-15.37,20-21
average,2021-04-21,29.19,-12.81,34.96,51.33,20-21
average,2021-04-22,34.98,-7.86,-6.74,20.38,20-21
average,2021-04-23,116.43,64.91,-31.42,149.91,20-21
average,2021-04-24,-58.68,-56.44,87.60,-27.52,20-21
average,2021-04-25,-0.64,110.73,-31.61,78.47,20-21
average,2021-04-26,93.63,11.37,-35.87,69.13,20-21
average,2021-04-27,21.33,40.68,-6.42,55.59,20-21
average,2021-04-28,-104.11,-58.42,-58.55,-221.08,20-21
average,2021-04-29,-12.83,-53.96,-6.00,-72.80,20-21
average,2021-04-30,121.75,-8.87,86.50,199.39,20-21
average,2021-05-01,51.44,-10.09,-106.45,-65.11,20-21
average,2021-05-02,31.11,39.66,39.35,110.12,20-21
average,2021-05-03,-96.33,-152.52,-56.47,-305.31,20-21
average,2021-05-04,94.55,16.42,63.77,174.74,20-21
average,2021-05-05,11.75,-81.63,-81.74,-151.61,20-21
average,2021-05-06,43.23,-32.41,16.53,27.35,20-21
