abbv,efg_pct,orb_pct,tov_pct,fta_per_fga_pct,game_possessions,pts,game_code,date,season
NOP,0.598,0.25,0.149,0.256,97.69772727272728,112,201801080NOP,2018-01-08 20:00:00,17-18
DAL,0.687,0.156,0.142,0.217,100.21607886904762,128,201712290NOP,2017-12-29 20:00:00,17-18
NOP,0.541,0.095,0.075,0.376,100.21607886904762,120,201712290NOP,2017-12-29 20:00:00,17-18
NOP,0.619,0.297,0.165,0.216,103.08366943866943,122,201804110NOP,2018-04-11 20:00:00,17-18
SAS,0.446,0.231,0.145,0.207,103.08366943866943,98,201804110NOP,2018-04-11 20:00:00,17-18
POR,0.579,0.143,0.056,0.168,100.42586134453782,123,201804210NOP,2018-04-21 17:00:00,17-18
NOP,0.635,0.206,0.128,0.5,100.42586134453782,131,201804210NOP,2018-04-21 17:00:00,17-18
SAS,0.549,0.317,0.145,0.054,93.34432926829268,106,201801300SAS,2018-01-30 20:30:00,17-18
DEN,0.523,0.25,0.124,0.163,93.34432926829268,104,201801300SAS,2018-01-30 20:30:00,17-18
DAL,0.565,0.093,0.106,0.2,97.32373255813954,108,201711270SAS,2017-11-27 20:30:00,17-18
SAS,0.585,0.1,0.099,0.256,97.32373255813954,115,201711270SAS,2017-11-27 20:30:00,17-18
NOP,0.524,0.159,0.184,0.277,106.33929812834225,104,201804010NOP,2018-04-01 18:00:00,17-18
OKC,0.479,0.275,0.145,0.263,106.33929812834225,109,201804010NOP,2018-04-01 18:00:00,17-18
TOR,0.488,0.119,0.134,0.3,98.22555724417427,97,201710230SAS,2017-10-23 20:30:00,17-18
SAS,0.472,0.383,0.167,0.256,98.22555724417427,101,201710230SAS,2017-10-23 20:30:00,17-18
POR,0.519,0.256,0.209,0.313,101.04038461538462,102,201804190NOP,2018-04-19 21:00:00,17-18
NOP,0.592,0.154,0.112,0.218,101.04038461538462,119,201804190NOP,2018-04-19 21:00:00,17-18
MIN,0.482,0.224,0.12,0.271,94.46859041290935,99,201710180SAS,2017-10-18 21:30:00,17-18
SAS,0.506,0.279,0.102,0.213,94.46859041290935,107,201710180SAS,2017-10-18 21:30:00,17-18
SAS,0.625,0.275,0.123,0.226,93.83054605263158,120,201711070SAS,2017-11-07 20:30:00,17-18
LAC,0.579,0.263,0.16,0.207,93.83054605263158,107,201711070SAS,2017-11-07 20:30:00,17-18
SAS,0.543,0.271,0.082,0.17,95.96436951754387,114,201801230SAS,2018-01-23 20:00:00,17-18
CLE,0.528,0.158,0.174,0.431,95.96436951754387,102,201801230SAS,2018-01-23 20:00:00,17-18
SAS,0.556,0.132,0.117,0.3,95.9210052631579,109,201712260SAS,2017-12-26 20:30:00,17-18
BRK,0.484,0.24,0.118,0.097,95.9210052631579,97,201712260SAS,2017-12-26 20:30:00,17-18
SAS,0.524,0.167,0.137,0.313,99.03187074829933,108,201711030SAS,2017-11-03 20:30:00,17-18
CHO,0.463,0.224,0.109,0.525,99.03187074829933,101,201711030SAS,2017-11-03 20:30:00,17-18
SAS,0.512,0.222,0.155,0.146,94.21118055555556,96,201712040SAS,2017-12-04 20:30:00,17-18
DET,0.459,0.146,0.095,0.282,94.21118055555556,93,201712040SAS,2017-12-04 20:30:00,17-18
GSW,0.429,0.185,0.104,0.283,103.61641414141414,100,201805040NOP,2018-05-04 20:00:00,17-18
NOP,0.573,0.227,0.129,0.125,103.61641414141414,119,201805040NOP,2018-05-04 20:00:00,17-18
MIL,0.489,0.244,0.12,0.157,93.80066666666667,94,201711100SAS,2017-11-10 21:00:00,17-18
SAS,0.481,0.2,0.175,0.138,93.80066666666667,87,201711100SAS,2017-11-10 21:00:00,17-18
PHI,0.538,0.279,0.094,0.228,84.27918604651163,97,201801260SAS,2018-01-26 20:30:00,17-18
SAS,0.42,0.116,0.098,0.24,84.27918604651163,78,201801260SAS,2018-01-26 20:30:00,17-18
DEN,0.392,0.229,0.142,0.205,92.99104166666666,80,201801130SAS,2018-01-13 20:30:00,17-18
SAS,0.608,0.167,0.147,0.228,92.99104166666666,112,201801130SAS,2018-01-13 20:30:00,17-18
DAL,0.55,0.111,0.097,0.113,88.6998708010336,96,201712160SAS,2017-12-16 20:30:00,17-18
SAS,0.483,0.209,0.069,0.209,88.6998708010336,98,201712160SAS,2017-12-16 20:30:00,17-18
SAS,0.56,0.161,0.086,0.32,86.80278438030561,104,201711290SAS,2017-11-29 20:30:00,17-18
MEM,0.526,0.289,0.168,0.208,86.80278438030561,95,201711290SAS,2017-11-29 20:30:00,17-18
SAS,0.532,0.3,0.127,0.364,88.67072222222222,104,201711170SAS,2017-11-17 20:00:00,17-18
OKC,0.489,0.289,0.075,0.236,88.67072222222222,101,201711170SAS,2017-11-17 20:00:00,17-18
SAS,0.431,0.28,0.141,0.264,96.9687081081081,92,201711020SAS,2017-11-02 20:00:00,17-18
GSW,0.602,0.135,0.135,0.193,96.9687081081081,112,201711020SAS,2017-11-02 20:00:00,17-18
CHI,0.5,0.122,0.124,0.151,96.60458693941779,94,201711110SAS,2017-11-11 20:30:00,17-18
SAS,0.706,0.258,0.124,0.188,96.60458693941779,133,201711110SAS,2017-11-11 20:30:00,17-18
SAC,0.537,0.133,0.094,0.134,88.61379674796748,98,201801280SAS,2018-01-28 19:00:00,17-18
SAS,0.561,0.317,0.067,0.189,88.61379674796748,113,201801280SAS,2018-01-28 19:00:00,17-18
NOP,0.479,0.268,0.138,0.149,100.73305081300813,103,201803270NOP,2018-03-27 20:00:00,17-18
POR,0.467,0.283,0.084,0.095,100.73305081300813,107,201803270NOP,2018-03-27 20:00:00,17-18
NOP,0.616,0.297,0.145,0.221,101.41295045045044,123,201804040NOP,2018-04-04 20:00:00,17-18
MEM,0.452,0.229,0.174,0.161,101.41295045045044,95,201804040NOP,2018-04-04 20:00:00,17-18
MIA,0.667,0.2,0.189,0.167,89.0220303030303,105,201712060SAS,2017-12-06 20:30:00,17-18
SAS,0.603,0.303,0.106,0.161,89.0220303030303,117,201712060SAS,2017-12-06 20:30:00,17-18
NOP,0.386,0.2,0.158,0.341,107.25854347826086,92,201805060NOP,2018-05-06 15:30:00,17-18
GSW,0.542,0.109,0.097,0.189,107.25854347826086,118,201805060NOP,2018-05-06 15:30:00,17-18
SAS,0.506,0.326,0.164,0.067,92.8474369124196,96,201711200SAS,2017-11-20 20:30:00,17-18
ATL,0.482,0.191,0.145,0.094,92.8474369124196,85,201711200SAS,2017-11-20 20:30:00,17-18
SAS,0.534,0.159,0.136,0.207,102.26042490118577,103,201801050SAS,2018-01-05 20:30:00,17-18
PHO,0.464,0.196,0.202,0.217,102.26042490118577,89,201801050SAS,2018-01-05 20:30:00,17-18
NOP,0.579,0.195,0.079,0.232,104.99219512195121,128,201803220NOP,2018-03-22 20:00:00,17-18
LAL,0.592,0.171,0.139,0.322,104.99219512195121,125,201803220NOP,2018-03-22 20:00:00,17-18
SAS,0.543,0.19,0.147,0.305,98.94977777777778,109,201712180SAS,2017-12-18 20:30:00,17-18
LAC,0.494,0.178,0.157,0.19,98.94977777777778,91,201712180SAS,2017-12-18 20:30:00,17-18
PHO,0.506,0.239,0.166,0.272,95.88706004140786,95,201711050SAS,2017-11-05 19:00:00,17-18
SAS,0.563,0.19,0.086,0.205,95.88706004140786,112,201711050SAS,2017-11-05 19:00:00,17-18
BOS,0.524,0.256,0.134,0.205,89.8729457364341,102,201712080SAS,2017-12-08 21:30:00,17-18
SAS,0.519,0.333,0.124,0.296,89.8729457364341,105,201712080SAS,2017-12-08 21:30:00,17-18
SAS,0.482,0.227,0.186,0.146,93.99185517970402,86,201801210SAS,2018-01-21 19:00:00,17-18
IND,0.464,0.163,0.099,0.202,93.99185517970402,94,201801210SAS,2018-01-21 19:00:00,17-18
SAS,0.569,0.238,0.085,0.488,94.24147619047619,119,201712280SAS,2017-12-28 20:30:00,17-18
NYK,0.483,0.267,0.083,0.244,94.24147619047619,107,201712280SAS,2017-12-28 20:30:00,17-18
SAS,0.5,0.298,0.145,0.37,95.37363636363636,103,201803290SAS,2018-03-29 20:00:00,17-18
OKC,0.5,0.227,0.137,0.247,95.37363636363636,99,201803290SAS,2018-03-29 20:00:00,17-18
SAS,0.485,0.25,0.13,0.204,106.88166666666666,112,201803030SAS,2018-03-03 21:00:00,17-18
LAL,0.516,0.208,0.126,0.293,106.88166666666666,116,201803030SAS,2018-03-03 21:00:00,17-18
WAS,0.47,0.231,0.118,0.193,88.61595141700406,90,201803210SAS,2018-03-21 21:30:00,17-18
SAS,0.538,0.316,0.147,0.228,88.61595141700406,98,201803210SAS,2018-03-21 21:30:00,17-18
NOP,0.551,0.261,0.102,0.152,101.39982707509881,121,201802280SAS,2018-02-28 20:30:00,17-18
SAS,0.53,0.295,0.095,0.141,101.39982707509881,116,201802280SAS,2018-02-28 20:30:00,17-18
GSW,0.417,0.471,0.141,0.189,86.85617647058822,90,201804220SAS,2018-04-22 15:30:00,17-18
SAS,0.549,0.159,0.082,0.235,86.85617647058822,103,201804220SAS,2018-04-22 15:30:00,17-18
SAS,0.451,0.244,0.133,0.256,92.2847094017094,89,201803190SAS,2018-03-19 21:30:00,17-18
GSW,0.426,0.051,0.156,0.216,92.2847094017094,75,201803190SAS,2018-03-19 21:30:00,17-18
SAS,0.53,0.256,0.113,0.274,93.72574823053588,108,201803130SAS,2018-03-13 20:30:00,17-18
ORL,0.384,0.196,0.189,0.11,93.72574823053588,72,201803130SAS,2018-03-13 20:30:00,17-18
SAS,0.466,0.222,0.095,0.23,93.70984126984126,97,201804190SAS,2018-04-19 21:30:00,17-18
GSW,0.573,0.114,0.1,0.22,93.70984126984126,110,201804190SAS,2018-04-19 21:30:00,17-18
SAS,0.549,0.275,0.111,0.293,105.77995639534882,124,201803230SAS,2018-03-23 20:30:00,17-18
UTA,0.551,0.116,0.13,0.33,105.77995639534882,120,201803230SAS,2018-03-23 20:30:00,17-18
MIN,0.525,0.27,0.151,0.247,90.46307965860598,101,201803170SAS,2018-03-17 20:30:00,17-18
SAS,0.542,0.368,0.047,0.146,90.46307965860598,117,201803170SAS,2018-03-17 20:30:00,17-18
HOU,0.53,0.159,0.09,0.205,92.60677272727273,102,201802010SAS,2018-02-01 20:00:00,17-18
SAS,0.458,0.225,0.15,0.205,92.60677272727273,91,201802010SAS,2018-02-01 20:00:00,17-18
SAC,0.457,0.261,0.119,0.21,87.58086956521738,85,201804090SAS,2018-04-09 20:30:00,17-18
SAS,0.451,0.25,0.078,0.354,87.58086956521738,98,201804090SAS,2018-04-09 20:30:00,17-18
SAS,0.5,0.1,0.109,0.408,96.09649999999999,100,201803050SAS,2018-03-05 20:30:00,17-18
MEM,0.575,0.158,0.192,0.113,96.09649999999999,98,201803050SAS,2018-03-05 20:30:00,17-18
SAS,0.409,0.268,0.085,0.192,97.54007653061225,98,201803150SAS,2018-03-15 20:30:00,17-18
NOP,0.433,0.245,0.126,0.178,97.54007653061225,93,201803150SAS,2018-03-15 20:30:00,17-18
SAS,0.601,0.121,0.07,0.25,93.70502466525723,116,201804070SAS,2018-04-07 21:00:00,17-18
POR,0.54,0.256,0.123,0.125,93.70502466525723,105,201804070SAS,2018-04-07 21:00:00,17-18
SAS,0.538,0.256,0.108,0.198,96.1925581395349,111,201802030SAS,2018-02-03 21:00:00,17-18
UTA,0.652,0.167,0.167,0.522,96.1925581395349,120,201802030SAS,2018-02-03 21:00:00,17-18
SAS,0.531,0.19,0.081,0.259,88.77440476190476,100,201804010SAS,2018-04-01 15:30:00,17-18
HOU,0.383,0.167,0.091,0.377,88.77440476190476,83,201804010SAS,2018-04-01 15:30:00,17-18
CHO,0.459,0.073,0.165,0.397,98.4808628624022,90,201710180DET,2017-10-18 19:00:00,17-18
DET,0.474,0.17,0.073,0.125,98.4808628624022,102,201710180DET,2017-10-18 19:00:00,17-18
GSW,0.535,0.244,0.134,0.318,99.46881162428645,113,201712220GSW,2017-12-22 22:30:00,17-18
LAL,0.484,0.319,0.126,0.234,99.46881162428645,106,201712220GSW,2017-12-22 22:30:00,17-18
CLE,0.582,0.194,0.093,0.329,97.23781976744186,123,201804090NYK,2018-04-09 19:30:00,17-18
NYK,0.592,0.186,0.132,0.138,97.23781976744186,109,201804090NYK,2018-04-09 19:30:00,17-18
NYK,0.522,0.213,0.15,0.18,97.6413053479011,105,201803020LAC,2018-03-02 22:30:00,17-18
LAC,0.612,0.378,0.099,0.27,97.6413053479011,128,201803020LAC,2018-03-02 22:30:00,17-18
TOR,0.505,0.208,0.075,0.208,105.65988679245282,121,201803070DET,2018-03-07 20:00:00,17-18
DET,0.561,0.2,0.138,0.256,105.65988679245282,119,201803070DET,2018-03-07 20:00:00,17-18
GSW,0.5,0.184,0.152,0.182,102.36952539155197,98,202103040PHO,2021-03-04 22:00:00,20-21
PHO,0.573,0.279,0.136,0.135,102.36952539155197,120,202103040PHO,2021-03-04 22:00:00,20-21
WAS,0.506,0.239,0.078,0.477,99.7741304347826,119,202103040WAS,2021-03-04 19:00:00,20-21
LAC,0.561,0.25,0.153,0.329,99.7741304347826,117,202103040WAS,2021-03-04 19:00:00,20-21
BOS,0.696,0.31,0.149,0.541,98.40394736842106,132,202103040BOS,2021-03-04 19:00:00,20-21
TOR,0.61,0.211,0.117,0.187,98.40394736842106,125,202103040BOS,2021-03-04 19:00:00,20-21
DEN,0.662,0.207,0.184,0.208,95.78912668665666,113,202103040IND,2021-03-04 20:00:00,20-21
IND,0.533,0.239,0.128,0.133,95.78912668665666,103,202103040IND,2021-03-04 20:00:00,20-21
OKC,0.506,0.184,0.142,0.306,101.94397959183672,107,202103040SAS,2021-03-04 21:00:00,20-21
SAS,0.529,0.143,0.174,0.141,101.94397959183672,102,202103040SAS,2021-03-04 21:00:00,20-21
MIL,0.495,0.25,0.133,0.232,104.20419642857144,112,202103040MEM,2021-03-04 20:00:00,20-21
MEM,0.436,0.304,0.097,0.238,104.20419642857144,111,202103040MEM,2021-03-04 20:00:00,20-21
DET,0.575,0.146,0.122,0.188,90.61971428571428,104,202103040NYK,2021-03-04 19:30:00,20-21
NYK,0.596,0.343,0.125,0.229,90.61971428571428,114,202103040NYK,2021-03-04 19:30:00,20-21
SAC,0.529,0.36,0.06,0.155,95.52602857142858,119,202103040POR,2021-03-04 22:00:00,20-21
POR,0.563,0.214,0.075,0.284,95.52602857142858,123,202103040POR,2021-03-04 22:00:00,20-21
MIA,0.562,0.147,0.106,0.342,87.56397058823529,103,202103040NOP,2021-03-04 20:30:00,20-21
NOP,0.458,0.294,0.115,0.238,87.56397058823529,93,202103040NOP,2021-03-04 20:30:00,20-21
CHI,0.609,0.316,0.144,0.207,97.75412449392712,122,202104080TOR,2021-04-08 19:30:00,20-21
TOR,0.49,0.288,0.086,0.227,97.75412449392712,113,202104080TOR,2021-04-08 19:30:00,20-21
TOR,0.585,0.216,0.135,0.22,93.7867972972973,113,202104160TOR,2021-04-16 19:30:00,20-21
ORL,0.506,0.15,0.098,0.442,93.7867972972973,102,202104160TOR,2021-04-16 19:30:00,20-21
TOR,0.533,0.191,0.092,0.233,98.65168335419276,114,202104210TOR,2021-04-21 19:00:00,20-21
BRK,0.467,0.235,0.114,0.253,98.65168335419276,103,202104210TOR,2021-04-21 19:00:00,20-21
TOR,0.464,0.302,0.099,0.299,102.54554806828392,113,202105160TOR,2021-05-16 13:00:00,20-21
IND,0.584,0.238,0.112,0.189,102.54554806828392,125,202105160TOR,2021-05-16 13:00:00,20-21
GSW,0.399,0.14,0.195,0.228,99.2803,77,202104020TOR,2021-04-02 19:00:00,20-21
TOR,0.619,0.244,0.108,0.284,99.2803,130,202104020TOR,2021-04-02 19:00:00,20-21
TOR,0.529,0.261,0.106,0.379,98.98989130434782,117,202103280TOR,2021-03-28 19:00:00,20-21
POR,0.526,0.283,0.069,0.247,98.98989130434782,122,202103280TOR,2021-03-28 19:00:00,20-21
BOS,0.585,0.167,0.089,0.102,91.6927659574468,112,202103210BOS,2021-03-21 15:30:00,20-21
ORL,0.446,0.191,0.058,0.357,91.6927659574468,96,202103210BOS,2021-03-21 15:30:00,20-21
BOS,0.541,0.364,0.115,0.041,93.11118881118881,109,202103160BOS,2021-03-16 19:30:00,20-21
UTA,0.594,0.256,0.142,0.3,93.11118881118881,117,202103160BOS,2021-03-16 19:30:00,20-21
TOR,0.545,0.31,0.108,0.284,97.4392879604672,117,202104140TOR,2021-04-14 19:30:00,20-21
SAS,0.522,0.226,0.114,0.303,97.4392879604672,112,202104140TOR,2021-04-14 19:30:00,20-21
BOS,0.569,0.298,0.057,0.117,90.64639934533551,116,202104040BOS,2021-04-04 18:00:00,20-21
CHO,0.463,0.231,0.161,0.25,90.64639934533551,86,202104040BOS,2021-04-04 18:00:00,20-21
OKC,0.537,0.225,0.187,0.256,100.05406839622643,106,202104180TOR,2021-04-18 19:00:00,20-21
TOR,0.474,0.302,0.109,0.25,100.05406839622643,112,202104180TOR,2021-04-18 19:00:00,20-21
DEN,0.49,0.321,0.094,0.184,96.34332174776564,111,202103240TOR,2021-03-24 19:30:00,20-21
TOR,0.64,0.237,0.083,0.258,96.34332174776564,135,202103240TOR,2021-03-24 19:30:00,20-21
DAL,0.617,0.125,0.154,0.325,99.98336436170213,113,202103310BOS,2021-03-31 19:30:00,20-21
BOS,0.473,0.17,0.08,0.245,99.98336436170213,108,202103310BOS,2021-03-31 19:30:00,20-21
MIN,0.568,0.2,0.114,0.313,110.85159459459459,136,202104090BOS,2021-04-09 19:30:00,20-21
BOS,0.649,0.243,0.164,0.391,110.85159459459459,145,202104090BOS,2021-04-09 19:30:00,20-21
HOU,0.5,0.204,0.11,0.302,95.72146341463414,102,202104020BOS,2021-04-02 19:30:00,20-21
BOS,0.619,0.268,0.122,0.136,95.72146341463414,118,202104020BOS,2021-04-02 19:30:00,20-21
CLE,0.494,0.205,0.126,0.193,92.63852272727273,96,202104260TOR,2021-04-26 19:30:00,20-21
TOR,0.595,0.152,0.12,0.253,92.63852272727273,112,202104260TOR,2021-04-26 19:30:00,20-21
LAC,0.571,0.257,0.152,0.333,95.12318367346938,115,202105110TOR,2021-05-11 19:30:00,20-21
TOR,0.465,0.184,0.121,0.221,95.12318367346938,96,202105110TOR,2021-05-11 19:30:00,20-21
MEM,0.529,0.298,0.15,0.306,98.67563636363636,109,202105080TOR,2021-05-08 19:30:00,20-21
TOR,0.436,0.236,0.095,0.255,98.67563636363636,99,202105080TOR,2021-05-08 19:30:00,20-21
WAS,0.505,0.256,0.103,0.457,108.40306201550388,131,202105060TOR,2021-05-06 19:30:00,20-21
TOR,0.514,0.333,0.093,0.257,108.40306201550388,129,202105060TOR,2021-05-06 19:30:00,20-21
LAL,0.608,0.289,0.191,0.278,97.37743296921549,110,202104060TOR,2021-04-06 19:30:00,20-21
TOR,0.423,0.283,0.103,0.33,97.37743296921549,101,202104060TOR,2021-04-06 19:30:00,20-21
WAS,0.457,0.278,0.136,0.191,102.2625,101,202104050TOR,2021-04-05 19:00:00,20-21
TOR,0.505,0.133,0.116,0.117,102.2625,103,202104050TOR,2021-04-05 19:00:00,20-21
BRK,0.59,0.179,0.099,0.217,92.76324437467295,116,202104270TOR,2021-04-27 19:30:00,20-21
TOR,0.478,0.306,0.116,0.209,92.76324437467295,103,202104270TOR,2021-04-27 19:30:00,20-21
ATL,0.554,0.182,0.122,0.262,97.72918918918919,108,202104130TOR,2021-04-13 19:30:00,20-21
TOR,0.534,0.162,0.122,0.148,97.72918918918919,103,202104130TOR,2021-04-13 19:30:00,20-21
SAC,0.531,0.25,0.132,0.321,93.45760869565217,107,202103190BOS,2021-03-19 19:30:00,20-21
BOS,0.495,0.261,0.13,0.077,93.45760869565217,96,202103190BOS,2021-03-19 19:30:00,20-21
UTA,0.541,0.243,0.124,0.554,94.1513803088803,115,202103190TOR,2021-03-19 20:00:00,20-21
TOR,0.608,0.071,0.101,0.169,94.1513803088803,112,202103190TOR,2021-03-19 20:00:00,20-21
PHO,0.528,0.225,0.122,0.1,96.43159722222222,104,202103260TOR,2021-03-26 19:30:00,20-21
TOR,0.478,0.156,0.093,0.178,96.43159722222222,100,202103260TOR,2021-03-26 19:30:00,20-21
NYK,0.512,0.119,0.133,0.19,96.01916666666668,99,202104070BOS,2021-04-07 19:30:00,20-21
BOS,0.506,0.32,0.152,0.233,96.01916666666668,101,202104070BOS,2021-04-07 19:30:00,20-21
ATL,0.517,0.245,0.117,0.389,104.96295918367346,121,202103110TOR,2021-03-11 19:30:00,20-21
TOR,0.526,0.241,0.117,0.24,104.96295918367346,120,202103110TOR,2021-03-11 19:30:00,20-21
PHI,0.527,0.237,0.126,0.534,92.60250822368421,106,202104060BOS,2021-04-06 19:30:00,20-21
BOS,0.571,0.094,0.204,0.257,92.60250822368421,96,202104060BOS,2021-04-06 19:30:00,20-21
NOP,0.598,0.19,0.128,0.366,100.4501400560224,115,202103290BOS,2021-03-29 19:30:00,20-21
BOS,0.505,0.235,0.121,0.204,100.4501400560224,109,202103290BOS,2021-03-29 19:30:00,20-21
MIA,0.691,0.171,0.134,0.272,100.08817857142856,129,202105110BOS,2021-05-11 19:30:00,20-21
BOS,0.625,0.075,0.103,0.193,100.08817857142856,121,202105110BOS,2021-05-11 19:30:00,20-21
GSW,0.619,0.205,0.161,0.25,95.5786956521739,114,202104170BOS,2021-04-17 20:30:00,20-21
BOS,0.548,0.304,0.081,0.213,95.5786956521739,119,202104170BOS,2021-04-17 20:30:00,20-21
CHO,0.5,0.239,0.098,0.368,94.50277306468718,111,202104280BOS,2021-04-28 19:30:00,20-21
BOS,0.56,0.463,0.121,0.239,94.50277306468718,120,202104280BOS,2021-04-28 19:30:00,20-21
ORL,0.539,0.22,0.145,0.539,101.68499221587962,117,202105160PHI,2021-05-16 19:00:00,20-21
PHI,0.59,0.191,0.096,0.245,101.68499221587962,128,202105160PHI,2021-05-16 19:00:00,20-21
PHI,0.629,0.268,0.066,0.247,90.3701923076923,127,202104280PHI,2021-04-28 19:00:00,20-21
ATL,0.37,0.327,0.13,0.358,90.3701923076923,83,202104280PHI,2021-04-28 19:00:00,20-21
OKC,0.494,0.262,0.248,0.295,103.03569176319176,90,202104260PHI,2021-04-26 19:00:00,20-21
PHI,0.628,0.27,0.176,0.209,103.03569176319176,121,202104260PHI,2021-04-26 19:00:00,20-21
DET,0.554,0.222,0.149,0.19,96.4727777777778,104,202105080PHI,2021-05-08 19:00:00,20-21
PHI,0.542,0.209,0.093,0.369,96.4727777777778,118,202105080PHI,2021-05-08 19:00:00,20-21
NOP,0.45,0.281,0.083,0.218,99.82316933638444,107,202105070PHI,2021-05-07 19:00:00,20-21
PHI,0.535,0.217,0.137,0.259,99.82316933638444,109,202105070PHI,2021-05-07 19:00:00,20-21
BOS,0.596,0.325,0.116,0.258,94.92624418604652,125,202105280BOS,2021-05-28 20:30:00,20-21
BRK,0.548,0.233,0.084,0.369,94.92624418604652,119,202105280BOS,2021-05-28 20:30:00,20-21
POR,0.629,0.079,0.085,0.306,101.24503365973072,129,202105020BOS,2021-05-02 19:30:00,20-21
BOS,0.596,0.233,0.158,0.169,101.24503365973072,119,202105020BOS,2021-05-02 19:30:00,20-21
MEM,0.584,0.227,0.112,0.169,95.03531818181818,116,202104040PHI,2021-04-04 19:00:00,20-21
PHI,0.461,0.291,0.09,0.315,95.03531818181818,100,202104040PHI,2021-04-04 19:00:00,20-21
PHI,0.58,0.211,0.11,0.457,96.64398684210526,122,202104030PHI,2021-04-03 20:00:00,20-21
MIN,0.526,0.15,0.088,0.462,96.64398684210526,113,202104030PHI,2021-04-03 20:00:00,20-21
OKC,0.562,0.244,0.218,0.444,111.32808362369337,119,202104270BOS,2021-04-27 19:00:00,20-21
BOS,0.479,0.163,0.115,0.258,111.32808362369337,115,202104270BOS,2021-04-27 19:00:00,20-21
SAS,0.447,0.196,0.084,0.365,96.41380392156863,99,202103140PHI,2021-03-14 18:30:00,20-21
PHI,0.648,0.371,0.097,0.112,96.41380392156863,134,202103140PHI,2021-03-14 18:30:00,20-21
GSW,0.539,0.158,0.151,0.421,97.55618689581095,107,202104190PHI,2021-04-19 19:30:00,20-21
PHI,0.461,0.204,0.118,0.202,97.55618689581095,96,202104190PHI,2021-04-19 19:30:00,20-21
BRK,0.542,0.282,0.135,0.361,99.96743589743589,117,202104140PHI,2021-04-14 19:00:00,20-21
PHI,0.592,0.111,0.093,0.287,99.96743589743589,123,202104140PHI,2021-04-14 19:00:00,20-21
WAS,0.602,0.206,0.137,0.17,101.84926470588235,118,202105230PHI,2021-05-23 13:00:00,20-21
PHI,0.548,0.277,0.093,0.355,101.84926470588235,125,202105230PHI,2021-05-23 13:00:00,20-21
SAS,0.592,0.186,0.092,0.413,111.22538461538463,140,202104300BOS,2021-04-30 19:30:00,20-21
BOS,0.552,0.327,0.097,0.343,111.22538461538463,143,202104300BOS,2021-04-30 19:30:00,20-21
BRK,0.675,0.281,0.086,0.361,94.85477796052632,141,202105300BOS,2021-05-30 19:00:00,20-21
BOS,0.524,0.289,0.089,0.5,94.85477796052632,126,202105300BOS,2021-05-30 19:00:00,20-21
PHI,0.506,0.239,0.111,0.361,96.58006066734075,106,202104160PHI,2021-04-16 19:00:00,20-21
LAC,0.567,0.186,0.176,0.195,96.58006066734075,103,202104160PHI,2021-04-16 19:00:00,20-21
PHI,0.559,0.227,0.073,0.204,96.1268280632411,122,202105140PHI,2021-05-14 20:00:00,20-21
ORL,0.458,0.217,0.12,0.337,96.1268280632411,97,202105140PHI,2021-05-14 20:00:00,20-21
PHI,0.515,0.346,0.066,0.257,97.5877972027972,126,202104300PHI,2021-04-30 19:00:00,20-21
ATL,0.5,0.273,0.145,0.341,97.5877972027972,104,202104300PHI,2021-04-30 19:00:00,20-21
SAC,0.518,0.085,0.076,0.318,98.79053191489362,105,202103200PHI,2021-03-20 20:00:00,20-21
PHI,0.622,0.237,0.092,0.337,98.79053191489362,129,202103200PHI,2021-03-20 20:00:00,20-21
BOS,0.506,0.263,0.186,0.312,95.6094298245614,99,202104220BOS,2021-04-22 19:00:00,20-21
PHO,0.443,0.208,0.156,0.102,95.6094298245614,86,202104220BOS,2021-04-22 19:00:00,20-21
BOS,0.627,0.158,0.13,0.301,99.37790322580645,124,202105090BOS,2021-05-09 13:00:00,20-21
MIA,0.671,0.097,0.107,0.268,99.37790322580645,130,202105090BOS,2021-05-09 13:00:00,20-21
PHI,0.594,0.378,0.149,0.325,90.48638513513515,113,202104210PHI,2021-04-21 19:00:00,20-21
PHO,0.564,0.25,0.077,0.244,90.48638513513515,116,202104210PHI,2021-04-21 19:00:00,20-21
PHI,0.459,0.22,0.151,0.073,117.97845119812975,105,202103170PHI,2021-03-17 19:00:00,20-21
MIL,0.45,0.207,0.165,0.238,117.97845119812975,109,202103170PHI,2021-03-17 19:00:00,20-21
NYK,0.488,0.191,0.114,0.262,95.0798,96,202103160PHI,2021-03-16 20:00:00,20-21
PHI,0.472,0.24,0.101,0.211,95.0798,99,202103160PHI,2021-03-16 20:00:00,20-21
CHI,0.511,0.2,0.112,0.11,95.21455882352942,102,202104190BOS,2021-04-19 19:30:00,20-21
BOS,0.532,0.088,0.152,0.195,95.21455882352942,96,202104190BOS,2021-04-19 19:30:00,20-21
