Date_home,Location_home,Team_home,OppTeam_home,TeamId_home,GameId_home,PercentBet_ML_home,Open_Line_ML_home,Pinnacle_ML_home,5dimes_ML_home,Heritage_ML_home,Bovada_ML_home,Betonline_ML_home,Average_Line_ML_home,Best_Line_ML_home,Worst_Line_ML_home,PercentBet_Spread_home,Open_Line_Spread_home,Open_Odds_Spread_home,Pinnacle_Line_Spread_home,Pinnacle_Odds_Spread_home,5dimes_Line_Spread_home,5dimes_Odds_Spread_home,Heritage_Line_Spread_home,Heritage_Odds_Spread_home,Bovada_Line_Spread_home,Bovada_Odds_Spread_home,Betonline_Line_Spread_home,Betonline_Odds_Spread_home,Average_Line_Spread_home,Average_Odds_Spread_home,Best_Line_Spread_home,Worst_Line_Spread_home,Best_Odds_Spread_home,Worst_Odds_Spread_home,PercentBet_OU_home,Open_Line_OU_home,Open_Odds_OU_home,Pinnacle_Line_OU_home,Pinnacle_Odds_OU_home,5dimes_Line_OU_home,5dimes_Odds_OU_home,Heritage_Line_OU_home,Heritage_Odds_OU_home,Bovada_Line_OU_home,Bovada_Odds_OU_home,Betonline_Line_OU_home,Betonline_Odds_OU_home,Average_Line_OU_home,Average_Odds_OU_home,Best_Line_OU_home,Worst_Line_OU_home,Best_Odds_OU_home,Worst_Odds_OU_home,Pts_home,Spread_home,Result_home,Total_home,playoffs_home,home_team_bin_home,team_abbv_home,game_code,Date_away,Location_away,Team_away,OppTeam_away,TeamId_away,GameId_away,PercentBet_ML_away,Open_Line_ML_away,Pinnacle_ML_away,5dimes_ML_away,Heritage_ML_away,Bovada_ML_away,Betonline_ML_away,Average_Line_ML_away,Best_Line_ML_away,Worst_Line_ML_away,PercentBet_Spread_away,Open_Line_Spread_away,Open_Odds_Spread_away,Pinnacle_Line_Spread_away,Pinnacle_Odds_Spread_away,5dimes_Line_Spread_away,5dimes_Odds_Spread_away,Heritage_Line_Spread_away,Heritage_Odds_Spread_away,Bovada_Line_Spread_away,Bovada_Odds_Spread_away,Betonline_Line_Spread_away,Betonline_Odds_Spread_away,Average_Line_Spread_away,Average_Odds_Spread_away,Best_Line_Spread_away,Worst_Line_Spread_away,Best_Odds_Spread_away,Worst_Odds_Spread_away,PercentBet_OU_away,Open_Line_OU_away,Open_Odds_OU_away,Pinnacle_Line_OU_away,Pinnacle_Odds_OU_away,5dimes_Line_OU_away,5dimes_Odds_OU_away,Heritage_Line_OU_away,Heritage_Odds_OU_away,Bovada_Line_OU_away,Bovada_Odds_OU_away,Betonline_Line_OU_away,Betonline_Odds_OU_away,Average_Line_OU_away,Average_Odds_OU_away,Best_Line_OU_away,Worst_Line_OU_away,Best_Odds_OU_away,Worst_Odds_OU_away,Pts_away,Spread_away,Result_away,Total_away,playoffs_away,home_team_bin_away,team_abbv_away
2017-11-10,home,Oklahoma City,L.A. Clippers,1610612760,21700172,45.8,-240.0,-212.0,-200.0,-230.0,-210.0,-215.0,-213.4,-200.0,-230.0,48.6,-5.5,-110.0,-5.5,-106.0,-5.5,-102.0,-6.0,-105.0,-5.5,-110.0,-5.5,-112.0,-5.58,-107.5,-5.5,-6.0,-102.0,-112.0,44.4,210.5,-110.0,209.5,-102.0,210.0,-107.0,210.0,-105.0,210.0,-110.0,209.5,-105.0,209.92,-106.5,210.5,209.5,-102.0,-110.0,120.0,9.0,W,231.0,0,True,OKC,201711100OKC,2017-11-10,away,L.A. Clippers,Oklahoma City,1610612746,21700172,54.2,200.0,190.0,185.0,195.0,175.0,185.0,186.0,195.0,175.0,51.4,5.5,-110.0,5.5,-104.0,5.5,-108.0,6.0,-105.0,5.5,-110.0,5.5,-108.0,5.58,-107.5,6.0,5.5,-104.0,-110.0,55.6,210.5,-110.0,209.5,-113.0,210.0,-103.0,210.0,-105.0,210.0,-110.0,209.5,-115.0,209.92,-109.33,210.5,209.5,-103.0,-115.0,111.0,-9.0,L,231.0,0,False,LAC
2017-11-10,home,Chicago,Indiana,1610612741,21700171,100.0,125.0,139.0,145.0,140.0,135.0,138.0,139.4,145.0,135.0,48.3,4.0,-110.0,3.5,-105.0,3.5,-105.0,3.5,-105.0,3.5,-115.0,3.5,-110.0,3.58,-108.33,4.0,3.5,-105.0,-115.0,45.1,206.5,-110.0,202.0,-113.0,201.5,-103.0,201.5,-105.0,202.0,-105.0,202.0,-115.0,202.58,-108.5,206.5,201.5,-103.0,-115.0,87.0,-18.0,L,192.0,0,True,CHI,201711100CHI,2017-11-10,away,Indiana,Chicago,1610612754,21700171,0.0,-145.0,-154.0,-155.0,-160.0,-155.0,-158.0,-156.4,-154.0,-160.0,51.7,-4.0,-110.0,-3.5,-105.0,-3.5,-105.0,-3.5,-105.0,-3.5,-105.0,-3.5,-110.0,-3.58,-106.67,-3.5,-4.0,-105.0,-110.0,54.9,206.5,-110.0,202.0,-102.0,201.5,-107.0,201.5,-105.0,202.0,-115.0,202.0,-105.0,202.58,-107.33,206.5,201.5,-102.0,-115.0,105.0,18.0,W,192.0,0,False,IND
2017-11-10,home,Boston,Charlotte,1610612738,21700170,95.7,-180.0,-152.0,-145.0,-150.0,-160.0,-162.0,-153.8,-145.0,-162.0,61.7,-3.0,-110.0,-3.0,-107.0,-3.0,-105.0,-3.0,-105.0,-3.5,-115.0,-3.0,-115.0,-3.08,-109.5,-3.0,-3.5,-105.0,-115.0,50.3,205.5,-110.0,204.0,-107.0,204.0,-103.0,204.5,-105.0,205.0,-110.0,204.0,-105.0,204.5,-106.67,205.5,204.0,-103.0,-110.0,90.0,3.0,W,177.0,0,True,BOS,201711100BOS,2017-11-10,away,Charlotte,Boston,1610612766,21700170,4.3,160.0,137.0,135.0,130.0,140.0,142.0,136.8,142.0,130.0,38.3,3.0,-110.0,3.0,-103.0,3.0,-105.0,3.0,-105.0,3.5,-105.0,3.0,-105.0,3.08,-105.5,3.5,3.0,-103.0,-110.0,49.7,205.5,-110.0,204.0,-103.0,204.0,-107.0,204.5,-105.0,205.0,-110.0,204.0,-115.0,204.5,-108.33,205.5,204.0,-103.0,-115.0,87.0,-3.0,L,177.0,0,False,CHO
2017-11-10,home,Detroit,Atlanta,1610612765,21700169,52.8,-365.0,-310.0,-315.0,-345.0,-350.0,-325.0,-329.0,-310.0,-350.0,94.1,-8.5,-110.0,-7.5,-103.0,-7.5,-108.0,-7.5,-105.0,-7.5,-110.0,-7.5,-110.0,-7.67,-107.67,-7.5,-8.5,-103.0,-110.0,100.0,208.0,-110.0,209.5,-100.0,209.5,-107.0,209.5,-105.0,210.0,-115.0,209.0,-102.0,209.25,-106.5,210.0,208.0,-100.0,-115.0,111.0,7.0,W,215.0,0,True,DET,201711100DET,2017-11-10,away,Atlanta,Detroit,1610612737,21700169,47.2,305.0,273.0,285.0,275.0,275.0,270.0,275.6,285.0,270.0,5.9,8.5,-110.0,7.5,-107.0,7.5,-102.0,7.5,-105.0,7.5,-110.0,7.5,-110.0,7.67,-107.33,8.5,7.5,-102.0,-110.0,0.0,208.0,-110.0,209.5,-110.0,209.5,-103.0,209.5,-105.0,210.0,-105.0,209.0,-118.0,209.25,-108.5,210.0,208.0,-103.0,-118.0,104.0,-7.0,L,215.0,0,False,ATL
2017-11-09,home,Denver,Oklahoma City,1610612743,21700168,45.2,100.0,114.0,115.0,110.0,120.0,110.0,113.8,120.0,110.0,38.2,0.0,-110.0,1.5,-102.0,2.0,-109.0,2.0,-105.0,2.5,-110.0,1.5,-100.0,1.58,-106.0,2.5,0.0,-100.0,-110.0,47.1,218.0,-110.0,215.5,-103.0,215.5,-104.0,215.5,-105.0,216.0,-115.0,215.5,-110.0,216.0,-107.83,218.0,215.5,-103.0,-115.0,102.0,8.0,W,196.0,0,True,DEN,201711090DEN,2017-11-09,away,Oklahoma City,Denver,1610612760,21700168,54.8,-120.0,-126.0,-125.0,-130.0,-140.0,-130.0,-130.2,-125.0,-140.0,61.8,0.0,-110.0,-1.5,-113.0,-2.0,-101.0,-2.0,-105.0,-2.5,-110.0,-1.5,-120.0,-1.58,-109.83,0.0,-2.5,-101.0,-120.0,52.9,218.0,-110.0,215.5,-107.0,215.5,-106.0,215.5,-105.0,216.0,-105.0,215.5,-110.0,216.0,-107.17,218.0,215.5,-105.0,-110.0,94.0,-8.0,L,196.0,0,False,OKC
2017-11-09,home,Sacramento,Philadelphia,1610612758,21700167,95.0,230.0,202.0,210.0,210.0,210.0,200.0,206.4,210.0,200.0,41.5,7.5,-110.0,6.5,-110.0,6.0,-103.0,6.5,-105.0,7.0,-110.0,6.5,-108.0,6.67,-107.67,7.5,6.0,-103.0,-110.0,45.3,206.5,-110.0,208.0,-110.0,208.0,-108.0,208.0,-105.0,208.0,-110.0,207.5,-110.0,207.67,-108.83,208.0,206.5,-105.0,-110.0,109.0,1.0,W,217.0,0,True,SAC,201711090SAC,2017-11-09,away,Philadelphia,Sacramento,1610612755,21700167,5.0,-275.0,-226.0,-230.0,-260.0,-250.0,-240.0,-241.2,-226.0,-260.0,58.5,-7.5,-110.0,-6.5,-100.0,-6.0,-107.0,-6.5,-105.0,-7.0,-110.0,-6.5,-112.0,-6.67,-107.33,-6.0,-7.5,-100.0,-112.0,54.7,206.5,-110.0,208.0,-100.0,208.0,-102.0,208.0,-105.0,208.0,-110.0,207.5,-110.0,207.67,-106.17,208.0,206.5,-100.0,-110.0,108.0,-1.0,L,217.0,0,False,PHI
2017-11-09,home,Houston,Cleveland,1610612745,21700166,48.4,-210.0,-205.0,-210.0,-215.0,-200.0,-205.0,-207.0,-200.0,-215.0,53.3,-5.0,-110.0,-5.5,-104.0,-5.5,-107.0,-5.5,-105.0,-5.5,-115.0,-5.5,-110.0,-5.42,-108.5,-5.0,-5.5,-104.0,-115.0,46.1,232.0,-110.0,228.5,-110.0,228.5,-103.0,228.5,-105.0,229.0,-110.0,228.0,-110.0,229.08,-108.0,232.0,228.0,-103.0,-110.0,117.0,4.0,W,230.0,0,True,HOU,201711090HOU,2017-11-09,away,Cleveland,Houston,1610612739,21700166,51.6,180.0,184.0,190.0,185.0,170.0,175.0,180.8,190.0,170.0,46.7,5.0,-110.0,5.5,-106.0,5.5,-103.0,5.5,-105.0,5.5,-105.0,5.5,-110.0,5.42,-106.5,5.5,5.0,-103.0,-110.0,53.9,232.0,-110.0,228.5,-100.0,228.5,-107.0,228.5,-105.0,229.0,-110.0,228.0,-110.0,229.08,-107.0,232.0,228.0,-100.0,-110.0,113.0,-4.0,L,230.0,0,False,CLE
2017-11-09,home,Toronto,New Orleans,1610612761,21700165,91.7,-205.0,-195.0,-190.0,-210.0,-200.0,-195.0,-198.0,-190.0,-210.0,100.0,-5.0,-110.0,-5.0,-103.0,-5.0,-106.0,-5.0,-105.0,-5.0,-115.0,-5.0,-110.0,-5.0,-108.17,-5.0,-5.0,-103.0,-115.0,100.0,216.5,-120.0,215.0,-100.0,215.0,-107.0,215.0,-105.0,216.0,-115.0,215.0,-105.0,215.42,-108.67,216.5,215.0,-100.0,-120.0,122.0,4.0,W,240.0,0,True,TOR,201711090TOR,2017-11-09,away,New Orleans,Toronto,1610612740,21700165,8.3,175.0,175.0,175.0,180.0,170.0,170.0,174.0,180.0,170.0,0.0,5.0,-110.0,5.0,-107.0,5.0,-104.0,5.0,-105.0,5.0,-105.0,5.0,-110.0,5.0,-106.83,5.0,5.0,-104.0,-110.0,0.0,216.5,-100.0,215.0,-110.0,215.0,-103.0,215.0,-105.0,216.0,-105.0,215.0,-115.0,215.42,-106.33,216.5,215.0,-100.0,-115.0,118.0,-4.0,L,240.0,0,False,NOP
2017-11-09,home,Washington,L.A. Lakers,1610612764,21700164,39.7,-550.0,-500.0,-465.0,-570.0,-500.0,-500.0,-507.0,-465.0,-570.0,50.0,-9.5,-110.0,-9.5,-106.0,-9.5,-101.0,-9.5,-105.0,-9.5,-110.0,-9.5,-110.0,-9.5,-107.0,-9.5,-9.5,-101.0,-110.0,56.3,222.0,-120.0,224.5,-108.0,224.0,-107.0,224.5,-105.0,224.0,-115.0,224.0,-105.0,223.83,-110.0,224.5,222.0,-105.0,-120.0,111.0,16.0,W,206.0,0,True,WAS,201711090WAS,2017-11-09,away,L.A. Lakers,Washington,1610612747,21700164,60.3,445.0,423.0,413.0,445.0,350.0,405.0,407.2,445.0,350.0,50.0,9.5,-110.0,9.5,-104.0,9.5,-109.0,9.5,-105.0,9.5,-110.0,9.5,-110.0,9.5,-108.0,9.5,9.5,-104.0,-110.0,43.7,222.0,-100.0,224.5,-102.0,224.0,-103.0,224.5,-105.0,224.0,-105.0,224.0,-115.0,223.83,-105.0,224.5,222.0,-100.0,-115.0,95.0,-16.0,L,206.0,0,False,LAL
2017-11-08,home,Golden State,Minnesota,1610612744,21700163,36.7,-600.0,-330.0,-320.0,-370.0,-330.0,-330.0,-336.0,-320.0,-370.0,89.3,-11.0,-110.0,-8.5,-106.0,-8.5,-102.0,-8.5,-105.0,-8.0,-115.0,-8.5,-113.0,-8.83,-108.5,-8.0,-11.0,-102.0,-115.0,54.3,231.0,-110.0,227.0,-109.0,227.0,-103.0,227.0,-105.0,228.0,-110.0,227.0,-110.0,227.83,-107.83,231.0,227.0,-103.0,-110.0,125.0,24.0,W,226.0,0,True,GSW,201711080GSW,2017-11-08,away,Minnesota,Golden State,1610612750,21700163,63.3,475.0,289.0,290.0,300.0,265.0,275.0,283.8,300.0,265.0,10.7,11.0,-110.0,8.5,-104.0,8.5,-108.0,8.5,-105.0,8.0,-105.0,8.5,-107.0,8.83,-106.5,11.0,8.0,-104.0,-110.0,45.7,231.0,-110.0,227.0,-101.0,227.0,-107.0,227.0,-105.0,228.0,-110.0,227.0,-110.0,227.83,-107.17,231.0,227.0,-101.0,-110.0,101.0,-24.0,L,226.0,0,False,MIN
2017-11-08,home,Phoenix,Miami,1610612756,21700162,67.7,180.0,210.0,210.0,205.0,205.0,200.0,206.0,210.0,200.0,54.9,4.5,-110.0,6.0,-105.0,6.0,-103.0,6.0,-105.0,6.5,-110.0,6.0,-110.0,5.83,-107.17,6.5,4.5,-103.0,-110.0,67.4,217.5,-110.0,217.0,-105.0,217.0,-108.0,217.0,-105.0,217.0,-110.0,217.0,-110.0,217.08,-108.0,217.5,217.0,-105.0,-110.0,115.0,-11.0,L,241.0,0,True,PHO,201711080PHO,2017-11-08,away,Miami,Phoenix,1610612748,21700162,32.3,-210.0,-235.0,-230.0,-245.0,-245.0,-240.0,-239.0,-230.0,-245.0,45.1,-4.5,-110.0,-6.0,-105.0,-6.0,-107.0,-6.0,-105.0,-6.5,-110.0,-6.0,-110.0,-5.83,-107.83,-4.5,-6.5,-105.0,-110.0,32.6,217.5,-110.0,217.0,-105.0,217.0,-102.0,217.0,-105.0,217.0,-110.0,217.0,-110.0,217.08,-107.0,217.5,217.0,-102.0,-110.0,126.0,11.0,W,241.0,0,False,MIA
2017-11-08,home,Boston,L.A. Lakers,1610612738,21700161,59.1,-370.0,-285.0,-280.0,-320.0,-300.0,-310.0,-299.0,-280.0,-320.0,60.9,-10.5,-110.0,-7.0,-103.0,-7.0,-107.0,-7.0,-105.0,-7.5,-105.0,-6.5,-118.0,-7.58,-108.0,-6.5,-10.5,-103.0,-118.0,51.0,210.0,-110.0,215.0,-105.0,215.0,-107.0,215.0,-105.0,215.0,-110.0,215.0,-110.0,214.17,-107.83,215.0,210.0,-105.0,-110.0,107.0,11.0,W,203.0,0,True,BOS,201711080BOS,2017-11-08,away,L.A. Lakers,Boston,1610612747,21700161,40.9,310.0,252.0,255.0,260.0,250.0,260.0,255.4,260.0,250.0,39.1,10.5,-110.0,7.0,-107.0,7.0,-103.0,7.0,-105.0,7.5,-115.0,6.5,-102.0,7.58,-107.0,10.5,6.5,-102.0,-115.0,49.0,210.0,-110.0,215.0,-105.0,215.0,-103.0,215.0,-105.0,215.0,-110.0,215.0,-110.0,214.17,-107.17,215.0,210.0,-103.0,-110.0,96.0,-11.0,L,203.0,0,False,LAL
2017-11-08,home,Orlando,New York,1610612753,21700160,100.0,-210.0,-395.0,-380.0,-425.0,-380.0,-385.0,-393.0,-380.0,-425.0,75.0,-5.5,-110.0,-9.0,-106.0,-9.0,-107.0,-9.0,-105.0,-8.5,-105.0,-9.0,-110.0,-8.33,-107.17,-5.5,-9.0,-105.0,-110.0,50.0,213.0,-110.0,215.0,-106.0,215.0,-107.0,215.0,-105.0,215.0,-110.0,214.5,-110.0,214.58,-108.0,215.0,213.0,-105.0,-110.0,112.0,13.0,W,211.0,0,True,ORL,201711080ORL,2017-11-08,away,New York,Orlando,1610612752,21700160,0.0,180.0,342.0,340.0,335.0,290.0,325.0,326.4,342.0,290.0,25.0,5.5,-110.0,9.0,-104.0,9.0,-103.0,9.0,-105.0,8.5,-115.0,9.0,-110.0,8.33,-107.83,9.0,5.5,-103.0,-115.0,50.0,213.0,-110.0,215.0,-104.0,215.0,-103.0,215.0,-105.0,215.0,-110.0,214.5,-110.0,214.58,-107.0,215.0,213.0,-103.0,-110.0,99.0,-13.0,L,211.0,0,False,NYK
2017-11-08,home,Detroit,Indiana,1610612765,21700159,42.7,-285.0,-230.0,-245.0,-285.0,-260.0,-255.0,-255.0,-230.0,-285.0,95.9,-7.0,-110.0,-6.5,-102.0,-6.5,-105.0,-6.5,-105.0,-6.5,-115.0,-6.5,-110.0,-6.58,-107.83,-6.5,-7.0,-102.0,-115.0,50.5,211.5,-110.0,209.5,-105.0,209.5,-103.0,210.0,-105.0,210.0,-105.0,209.5,-110.0,210.0,-106.33,211.5,209.5,-103.0,-110.0,114.0,17.0,W,211.0,0,True,DET,201711080DET,2017-11-08,away,Indiana,Detroit,1610612754,21700159,57.3,240.0,205.0,225.0,235.0,220.0,215.0,220.0,235.0,205.0,4.1,7.0,-110.0,6.5,-108.0,6.5,-105.0,6.5,-105.0,6.5,-105.0,6.5,-110.0,6.58,-107.17,7.0,6.5,-105.0,-110.0,49.5,211.5,-110.0,209.5,-105.0,209.5,-107.0,210.0,-105.0,210.0,-115.0,209.5,-110.0,210.0,-108.67,211.5,209.5,-105.0,-115.0,97.0,-17.0,L,211.0,0,False,IND
2017-11-07,home,Sacramento,Oklahoma City,1610612758,21700158,57.1,445.0,450.0,450.0,485.0,425.0,445.0,451.0,485.0,425.0,100.0,9.0,-110.0,10.5,-105.0,10.5,-108.0,10.5,-105.0,11.0,-105.0,10.5,-110.0,10.33,-107.17,11.0,9.0,-105.0,-110.0,100.0,205.5,-110.0,203.0,-107.0,202.5,-103.0,202.5,-105.0,203.0,-105.0,203.0,-110.0,203.25,-106.67,205.5,202.5,-103.0,-110.0,94.0,8.0,W,180.0,0,True,SAC,201711070SAC,2017-11-07,away,Oklahoma City,Sacramento,1610612760,21700158,42.9,-550.0,-535.0,-525.0,-635.0,-650.0,-550.0,-579.0,-525.0,-650.0,0.0,-9.0,-110.0,-10.5,-105.0,-10.5,-102.0,-10.5,-105.0,-11.0,-115.0,-10.5,-110.0,-10.33,-107.83,-9.0,-11.0,-102.0,-115.0,0.0,205.5,-110.0,203.0,-103.0,202.5,-107.0,202.5,-105.0,203.0,-115.0,203.0,-110.0,203.25,-108.33,205.5,202.5,-103.0,-115.0,86.0,-8.0,L,180.0,0,False,OKC
2017-11-07,home,Portland,Memphis,1610612757,21700157,52.5,-165.0,-145.0,-135.0,-145.0,-145.0,-140.0,-142.0,-135.0,-145.0,100.0,-3.5,-110.0,-2.5,-110.0,-2.5,-105.0,-3.0,-105.0,-3.0,-115.0,-2.5,-112.0,-2.83,-109.5,-2.5,-3.5,-105.0,-115.0,86.7,203.5,-110.0,200.5,-107.0,200.5,-105.0,200.5,-105.0,202.0,-115.0,200.5,-110.0,201.25,-108.67,203.5,200.5,-105.0,-115.0,97.0,-1.0,L,195.0,0,True,POR,201711070POR,2017-11-07,away,Memphis,Portland,1610612763,21700157,47.5,145.0,131.0,125.0,125.0,125.0,120.0,125.2,131.0,120.0,0.0,3.5,-110.0,2.5,-100.0,2.5,-105.0,3.0,-105.0,3.0,-105.0,2.5,-108.0,2.83,-105.5,3.5,2.5,-100.0,-110.0,13.3,203.5,-110.0,200.5,-103.0,200.5,-105.0,200.5,-105.0,202.0,-105.0,200.5,-110.0,201.25,-106.33,203.5,200.5,-103.0,-110.0,98.0,1.0,W,195.0,0,False,MEM
2017-11-07,home,Utah,Philadelphia,1610612762,21700156,35.2,-275.0,-250.0,-240.0,-265.0,-250.0,-260.0,-253.0,-240.0,-265.0,51.7,-3.0,-110.0,-7.0,-100.0,-7.0,-102.0,-6.5,-105.0,-6.5,-110.0,-6.5,-115.0,-6.08,-107.0,-3.0,-7.0,-100.0,-115.0,59.5,203.5,-110.0,203.5,-105.0,203.5,-108.0,204.0,-105.0,203.0,-105.0,204.0,-118.0,203.58,-108.5,204.0,203.0,-105.0,-118.0,97.0,-7.0,L,201.0,0,True,UTA,201711070UTA,2017-11-07,away,Philadelphia,Utah,1610612755,21700156,64.8,230.0,222.0,220.0,215.0,210.0,220.0,217.4,222.0,210.0,48.3,3.0,-110.0,7.0,-110.0,7.0,-108.0,6.5,-105.0,6.5,-110.0,6.5,-105.0,6.08,-108.0,7.0,3.0,-105.0,-110.0,40.5,203.5,-110.0,203.5,-105.0,203.5,-102.0,204.0,-105.0,203.0,-115.0,204.0,-102.0,203.58,-106.5,204.0,203.0,-102.0,-115.0,104.0,7.0,W,201.0,0,False,PHI
2017-11-07,home,Denver,Brooklyn,1610612743,21700155,30.4,-760.0,-765.0,-855.0,-925.0,-850.0,-800.0,-839.0,-765.0,-925.0,92.9,-11.5,-110.0,-12.5,-101.0,-12.5,-103.0,-12.5,-105.0,-12.5,-110.0,-12.0,-114.0,-12.25,-107.17,-11.5,-12.5,-101.0,-114.0,100.0,234.0,-110.0,230.0,-110.0,230.0,-102.0,230.5,-105.0,229.0,-105.0,230.0,-110.0,230.58,-107.0,234.0,229.0,-102.0,-110.0,112.0,8.0,W,216.0,0,True,DEN,201711070DEN,2017-11-07,away,Brooklyn,Denver,1610612751,21700155,69.6,585.0,614.0,670.0,675.0,525.0,600.0,616.8,675.0,525.0,7.1,11.5,-110.0,12.5,-109.0,12.5,-107.0,12.5,-105.0,12.5,-110.0,12.0,-106.0,12.25,-107.83,12.5,11.5,-105.0,-110.0,0.0,234.0,-110.0,230.0,-100.0,230.0,-108.0,230.5,-105.0,229.0,-115.0,230.0,-110.0,230.58,-108.0,234.0,229.0,-100.0,-115.0,104.0,-8.0,L,216.0,0,False,BRK
2017-11-07,home,San Antonio,L.A. Clippers,1610612759,21700154,55.7,-165.0,-168.0,-165.0,-170.0,-170.0,-170.0,-168.6,-165.0,-170.0,94.3,-5.0,-110.0,-4.0,-106.0,-4.0,-102.0,-4.0,-105.0,-4.5,-110.0,-4.0,-110.0,-4.25,-107.17,-4.0,-5.0,-102.0,-110.0,36.4,200.5,-110.0,204.5,-101.0,204.0,-103.0,204.5,-105.0,204.0,-110.0,204.0,-114.0,203.58,-107.17,204.5,200.5,-101.0,-114.0,120.0,13.0,W,227.0,0,True,SAS,201711070SAS,2017-11-07,away,L.A. Clippers,San Antonio,1610612746,21700154,44.3,145.0,152.0,155.0,150.0,150.0,150.0,151.4,155.0,150.0,5.7,5.0,-110.0,4.0,-104.0,4.0,-108.0,4.0,-105.0,4.5,-110.0,4.0,-110.0,4.25,-107.83,5.0,4.0,-104.0,-110.0,63.6,200.5,-110.0,204.5,-109.0,204.0,-107.0,204.5,-105.0,204.0,-110.0,204.0,-106.0,203.58,-107.83,204.5,200.5,-105.0,-110.0,107.0,-13.0,L,227.0,0,False,LAC
2017-11-07,home,Toronto,Chicago,1610612761,21700153,41.9,-650.0,-678.0,-660.0,-735.0,-750.0,-700.0,-704.6,-660.0,-750.0,88.9,-11.5,-110.0,-11.5,-103.0,-11.5,-102.0,-11.5,-105.0,-11.0,-115.0,-11.0,-118.0,-11.33,-108.83,-11.0,-11.5,-102.0,-118.0,100.0,197.0,-110.0,201.0,-103.0,201.0,-105.0,201.5,-105.0,202.0,-110.0,201.0,-110.0,200.58,-107.17,202.0,197.0,-103.0,-110.0,119.0,5.0,W,233.0,0,True,TOR,201711070TOR,2017-11-07,away,Chicago,Toronto,1610612741,21700153,58.1,500.0,554.0,540.0,560.0,475.0,535.0,532.8,560.0,475.0,11.1,11.5,-110.0,11.5,-107.0,11.5,-108.0,11.5,-105.0,11.0,-105.0,11.0,-102.0,11.33,-106.17,11.5,11.0,-102.0,-110.0,0.0,197.0,-110.0,201.0,-107.0,201.0,-105.0,201.5,-105.0,202.0,-110.0,201.0,-110.0,200.58,-107.83,202.0,197.0,-105.0,-110.0,114.0,-5.0,L,233.0,0,False,CHI
2017-11-07,home,New York,Charlotte,1610612752,21700152,70.9,105.0,113.0,120.0,120.0,110.0,110.0,114.6,120.0,110.0,54.0,1.0,-110.0,2.0,-106.0,2.5,-108.0,2.5,-105.0,2.0,-105.0,2.0,-112.0,2.0,-107.67,2.5,1.0,-105.0,-112.0,55.2,211.0,-110.0,209.0,-103.0,209.0,-107.0,209.0,-105.0,209.0,-115.0,208.5,-105.0,209.25,-107.5,211.0,208.5,-103.0,-115.0,118.0,5.0,W,231.0,0,True,NYK,201711070NYK,2017-11-07,away,Charlotte,New York,1610612766,21700152,29.1,-125.0,-125.0,-130.0,-140.0,-130.0,-130.0,-131.0,-125.0,-140.0,46.0,-1.0,-110.0,-2.0,-104.0,-2.5,-102.0,-2.5,-105.0,-2.0,-115.0,-2.0,-108.0,-2.0,-107.33,-1.0,-2.5,-102.0,-115.0,44.8,211.0,-110.0,209.0,-107.0,209.0,-103.0,209.0,-105.0,209.0,-105.0,208.5,-115.0,209.25,-107.5,211.0,208.5,-103.0,-115.0,113.0,-5.0,L,231.0,0,False,CHO
2017-11-07,home,Washington,Dallas,1610612764,21700151,46.0,-570.0,-484.0,-475.0,-550.0,-570.0,-460.0,-507.8,-460.0,-570.0,55.2,-9.5,-110.0,-9.5,-110.0,-10.0,-103.0,-10.0,-105.0,-10.5,-105.0,-10.0,-103.0,-9.92,-106.0,-9.5,-10.5,-103.0,-110.0,48.8,211.5,-110.0,214.0,-103.0,213.5,-107.0,213.5,-105.0,213.0,-105.0,213.5,-106.0,213.17,-106.0,214.0,211.5,-103.0,-110.0,99.0,-14.0,L,212.0,0,True,WAS,201711070WAS,2017-11-07,away,Dallas,Washington,1610612742,21700151,54.0,465.0,411.0,420.0,425.0,385.0,385.0,405.2,425.0,385.0,44.8,9.5,-110.0,9.5,-100.0,10.0,-107.0,10.0,-105.0,10.5,-115.0,10.0,-117.0,9.92,-109.0,10.5,9.5,-100.0,-117.0,51.2,211.5,-110.0,214.0,-107.0,213.5,-103.0,213.5,-105.0,213.0,-115.0,213.5,-114.0,213.17,-109.0,214.0,211.5,-103.0,-115.0,113.0,14.0,W,212.0,0,False,DAL
2017-11-07,home,Indiana,New Orleans,1610612754,21700150,53.6,-120.0,108.0,107.0,100.0,105.0,100.0,104.0,108.0,100.0,52.0,2.0,-110.0,1.5,-101.0,1.5,-105.0,1.5,-105.0,2.0,-110.0,1.5,-105.0,1.67,-106.0,2.0,1.5,-101.0,-110.0,60.7,216.5,-110.0,218.5,-105.0,218.5,-103.0,219.0,-105.0,218.0,-110.0,217.5,-100.0,218.0,-105.5,219.0,216.5,-100.0,-110.0,112.0,-5.0,L,229.0,0,True,IND,201711070IND,2017-11-07,away,New Orleans,Indiana,1610612740,21700150,46.4,100.0,-119.0,-117.0,-120.0,-125.0,-120.0,-120.2,-117.0,-125.0,48.0,-2.0,-110.0,-1.5,-109.0,-1.5,-105.0,-1.5,-105.0,-2.0,-110.0,-1.5,-115.0,-1.67,-109.0,-1.5,-2.0,-105.0,-115.0,39.3,216.5,-110.0,218.5,-105.0,218.5,-107.0,219.0,-105.0,218.0,-110.0,217.5,-120.0,218.0,-109.5,219.0,216.5,-105.0,-120.0,117.0,5.0,W,229.0,0,False,NOP
